reef_name,year,region_lat,sector,max_dhw,dhw_start_date,dhw_peak_date,dhw_start_aims_month,dhw_peak_aims_month,has_heatwave,has_hw_moderate,has_hw_severe,min_dist,max_wind_ms,storm_name,storm_id,storm_track_id,storm_track_key_type,storm_peak_date,storm_aims_month,has_storm,Disturbance_Type,HC_cover,SOFT_CORAL_cover,ALGAE_cover,MACROALGAE_cover,Juveniles,Fish_Herbivores,COTS_density,cots_lag_3yr,decimal_date
Dip_Reef,2014,-18.409444444444443,Central,0.0,,2013.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Dip_Reef,2015,-18.409444444444443,Central,3.0500000000000003,,2015.1806981519508,,8.0,0,0,0,,0.0,,,,,,,0,Safe,12.73452631921954,2.030946081651622,85.95882394556887,2.7093641268380693,15.235619542288324,53.1722957588412,0.0,0.0,2015.3397260273969
Dip_Reef,2016,-18.409444444444443,Central,6.28,2016.1615331964408,2016.2464065708416,7.0,8.0,1,1,0,,0.0,,,,,,,0,Isolated Heatwave (Moderate),,,,,,,0.0,0.0,
Dip_Reef,2017,-18.409444444444443,Central,6.8,2017.186173853525,2017.235455167693,8.0,8.0,1,1,0,,0.0,,,,,,,0,Isolated Heatwave (Moderate),17.788994667992228,2.1065775523956365,78.26074668133013,3.243920613069053,22.40141419125848,92.6524984462193,0.0,0.0,2017.3534246575343
Dip_Reef,2018,-18.409444444444443,Central,0.45,,2018.1478439425048,,7.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Dip_Reef,2019,-18.409444444444443,Central,0.0,,2018.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,16.498326198111997,4.230656242471201,77.96435566089093,4.82614600383654,13.644608570302283,116.55082912911868,0.0,0.0,2019.419178082192
Dip_Reef,2020,-18.409444444444443,Central,7.1000000000000005,2020.145106091718,2020.1971252566732,7.0,8.0,1,1,0,70.71669332629676,26.731665125388968,HAROLD,AU201920_12U,AU201920_12U,DISTURBANCE_ID,2020.271047227926,9.0,1,Sequential H->S (Same Year),,,,,,,0.0,0.0,
Dip_Reef,2021,-18.409444444444443,Central,0.0,,2020.501026694045,,0.0,0,0,0,,0.0,,,,,,,0,Safe,23.79242832073694,5.132089042275439,69.34913939320079,5.008883024783796,16.58753712732613,68.49114226120763,0.0,0.0,2021.2438356164384
Dip_Reef,2022,-18.409444444444443,Central,5.6000000000000005,2022.1752224503764,2022.1998631074607,8.0,8.0,1,1,0,,0.0,,,,,,,0,Isolated Heatwave (Moderate),31.587470605840988,3.2043489790377517,63.8566363161444,3.3194450982893557,28.505244784187088,91.55429781356023,0.0,0.0,2022.1671232876713
Dip_Reef,2023,-18.409444444444443,Central,1.44,,2023.2847364818615,,9.0,0,0,0,,0.0,,,,,,,0,Safe,24.881660603722644,6.058284597372577,66.93815504340512,3.8352232379672335,10.7921386003068,118.37302783020222,0.0,0.0,2023.2027397260276
Dip_Reef,2024,-18.409444444444443,Central,7.65,2024.0876112251883,2024.1806981519508,7.0,8.0,1,1,0,34.46457464949948,23.818572,KIRRILY,AU202324_05U,AU202324_05U,DISTURBANCE_ID,2024.0684462696784,6.0,1,Sequential S->H (Same Year),23.973628415178077,5.756339195256659,70.20418268730035,4.248138202421319,9.24279443839655,109.33492995653373,0.0,0.0,2024.4273972602737
Dip_Reef,2025,-18.409444444444443,Central,6.47,2025.065708418891,2025.186173853525,6.0,8.0,1,1,0,,0.0,,,,,,,0,Isolated Heatwave (Moderate),25.267763889063065,6.495437812337196,68.02917646682802,3.670484138620044,13.299945480066732,73.65252956094741,0.0,0.0,2025.254794520548
East_Cay,1989,-21.48305555555556,South,0.0,,,,,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,,
East_Cay,1990,-21.48305555555556,South,0.0,,,,,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
East_Cay,1991,-21.48305555555556,South,0.34,,1991.1204654346336,,7.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
East_Cay,1992,-21.48305555555556,South,0.52,,1992.1368925393565,,7.0,0,0,0,28.72359157540289,22.481028,FRAN,AU199192_08U,AU199192_08U,DISTURBANCE_ID,1992.202600958248,8.0,1,Isolated Storm,39.14385661096371,,,,,,0.0,0.0,1991.6657534246572
East_Cay,1993,-21.48305555555556,South,0.0,,1992.501026694045,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
East_Cay,1994,-21.48305555555556,South,0.35,,1994.0301163586585,,6.0,0,0,0,39.7524845510402,29.117304,REWA,AU199394_02U,AU199394_02U,DISTURBANCE_ID,1994.0054757015744,6.0,1,Isolated Storm,16.939532693759105,38.43668257592379,28.572573215768887,1.6208826342422686,,,0.0,0.0,1994.380821917808
East_Cay,1995,-21.48305555555556,South,0.46,,1995.1423682409309,,7.0,0,0,0,,0.0,,,,,,,0,Safe,18.12288542160667,33.016093816684936,33.01030594355102,1.120211870955794,,28.758151965417305,0.0,0.0,1994.8602739726027
East_Cay,1996,-21.48305555555556,South,0.55,,1996.0958247775493,,7.0,0,0,0,,0.0,,,,,,,0,Safe,18.414944915623792,37.898089864422666,36.77897354315346,1.7434025068862116,,22.46093804635747,0.0,0.0,1995.8931506849317
East_Cay,1997,-21.48305555555556,South,0.56,,1997.1423682409309,,7.0,0,0,0,,0.0,,,,,,,0,Safe,16.387495719786035,38.77317480741953,35.65321789146112,2.119707569680037,,17.37424510702675,0.0,0.0,1996.854794520548
East_Cay,1998,-21.48305555555556,South,1.06,,1998.139630390144,,7.0,0,0,0,,0.0,,,,,,,0,Safe,18.732662324910983,38.30168817124388,32.799954091447525,3.728119533494343,,24.631893423155685,0.0,0.0,1997.9068493150685
East_Cay,1999,-21.48305555555556,South,0.0,,1998.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,20.56168368302102,31.56177383391302,41.88305136091021,0.8757323472306516,,33.5891316652417,0.02,0.0,1998.9315068493152
East_Cay,2000,-21.48305555555556,South,0.0,,1999.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,20.43301230268721,34.578480375523704,37.14476543576208,1.898540984007688,,31.4489759261503,0.02,0.02,1999.890410958904
East_Cay,2001,-21.48305555555556,South,0.0,,2000.501026694045,,0.0,0,0,0,,0.0,,,,,,,0,Safe,19.536914822941416,42.70183354206391,33.54741764070383,2.378246637371092,,29.135206850213983,0.0,0.02,2000.67397260274
East_Cay,2002,-21.48305555555556,South,3.14,,2002.1943874058863,,8.0,0,0,0,,0.0,,,,,,,0,Safe,21.16835194855221,40.69158166639892,33.650591634859765,4.770895552230234,,39.16568247543878,0.05,0.02,2001.619178082192
East_Cay,2003,-21.48305555555556,South,0.0,,2002.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,21.62332548735682,22.56962213030688,49.83294171943082,1.413753951561924,,31.86240262296039,0.11,0.05,2002.6849315068491
East_Cay,2004,-21.48305555555556,South,2.63,,2004.164271047228,,7.0,0,0,0,,0.0,,,,,,,0,Safe,21.63058374538465,21.965239566769128,50.3567892277897,2.196380099418852,,28.056023357812663,0.05,0.11,2003.8
East_Cay,2005,-21.48305555555556,South,0.0,,2004.501026694045,,0.0,0,0,0,,0.0,,,,,,,0,Safe,21.865388556786197,30.18639172951269,42.20172421725499,0.7512066393149485,,33.84584934383051,0.0,0.11,2004.9013698630135
East_Cay,2006,-21.48305555555556,South,0.8,,2006.0684462696784,,6.0,0,0,0,,0.0,,,,,,,0,Safe,20.237529184218165,32.35951542381842,42.831126606513145,0.3628281283540439,,37.578639140301895,0.0,0.11,2006.035616438356
East_Cay,2007,-21.48305555555556,South,0.0,,2006.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,19.530826854038725,36.30476770235423,39.57658481692433,3.011254922246936,8.513840789169883,32.27782027357745,0.02,0.05,2006.8575342465756
East_Cay,2008,-21.48305555555556,South,0.53,,2008.1149897330597,,7.0,0,0,0,,0.0,,,,,,,0,Safe,19.53383191715631,36.40193525158229,40.69442522271546,2.297268812050967,20.51704447665571,24.159813777577053,0.0,0.02,2008.07397260274
East_Cay,2009,-21.48305555555556,South,1.74,,2009.1505817932923,,7.0,0,0,0,48.81403392937161,39.67060436754328,HAMISH,AU200809_17U,AU200809_17U,DISTURBANCE_ID,2009.1834360027376,8.0,1,Isolated Storm,21.62314249780763,36.48381244054473,38.223336963954566,2.396015853294119,24.86564700688701,30.693692250435078,0.0,0.02,2008.9205479452053
East_Cay,2010,-21.48305555555556,South,0.93,,2010.188911704312,,8.0,0,0,0,,0.0,,,,,,,0,Safe,22.305719868596395,38.29394270805118,36.1482751285433,3.045472471804913,9.62223646402363,33.84761364907701,0.0,0.02,2009.7917808219177
East_Cay,2011,-21.48305555555556,South,0.14,,2011.0301163586585,,6.0,0,0,0,,0.0,,,,,,,0,Safe,14.90999891915959,21.673954668281272,60.5830415738432,1.1747156216167014,5.457914644858647,36.68454192740544,0.01,0.0,2010.9369863013696
East_Cay,2012,-21.48305555555556,South,0.0,,2011.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,15.722854212202286,20.066675490118115,62.18947272948989,2.187966103980995,19.79487141575818,42.09285579691058,0.0,0.01,2011.8931506849317
East_Cay,2013,-21.48305555555556,South,0.0,,2012.501026694045,,0.0,0,0,0,,0.0,,,,,,,0,Safe,18.18095553714076,25.178678379481763,53.97689777163037,2.8416884220643635,20.961551675489424,43.532009740465526,0.03,0.01,2012.6575342465756
East_Cay,2014,-21.48305555555556,South,0.0,,2013.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,20.81273777994984,26.86665203033552,49.65397580805751,2.4669748621067717,25.25331430693352,40.095484417300334,0.0,0.03,2013.904109589041
East_Cay,2015,-21.48305555555556,South,0.65,,2015.177960301164,,8.0,0,0,0,,0.0,,,,,,,0,Safe,22.31303166651309,31.91209479800462,42.93488746511622,3.0383968272086297,32.59059656560334,38.73458736306471,0.03,0.03,2014.635616438356
East_Cay,2016,-21.48305555555556,South,0.0,,2015.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,23.17298368626438,31.973271566264856,41.682296527765935,0.9446107822286968,32.686359200662935,43.05780181635764,0.0,0.03,2016.0246575342464
East_Cay,2017,-21.48305555555556,South,1.79,,2017.2162902121836,,8.0,0,0,0,,0.0,,,,,,,0,Safe,22.73596130710431,34.660316588419875,40.30643634857859,1.178025928851535,34.16934357045788,34.97755570813572,0.0,0.03,2017.0657534246573
East_Cay,2018,-21.48305555555556,South,0.0,,2017.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,20.58922222271829,29.07684518748008,46.93918804151912,2.673471953561142,24.073720322837367,51.562636146380655,0.01,0.03,2018.0767123287671
East_Cay,2019,-21.48305555555556,South,0.0,,2018.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,20.338128893906703,28.47134608307008,47.921815697759286,3.265971393759987,25.63682076688091,38.76739552875747,0.0,0.01,2019.2767123287672
East_Cay,2020,-21.48305555555556,South,4.61,2020.1806981519508,2020.1943874058863,8.0,8.0,1,1,0,,0.0,,,,,,,0,Isolated Heatwave (Moderate),,,,,,,0.0,0.01,
East_Cay,2021,-21.48305555555556,South,0.0,,2020.501026694045,,0.0,0,0,0,,0.0,,,,,,,0,Safe,21.568268378888916,19.808225388094293,54.96119526768316,3.4522308265553985,19.80767056108784,61.43884160055783,0.44,0.01,2020.66301369863
East_Cay,2022,-21.48305555555556,South,1.48,,2022.1916495550995,,8.0,0,0,0,,0.0,,,,,,,0,Safe,24.68023234630522,27.823955099098978,43.97417491660332,1.570455394803085,26.40357174006881,51.06724894220432,0.52,0.44,2021.9315068493152
East_Cay,2023,-21.48305555555556,South,0.61,,2023.101300479124,,7.0,0,0,0,,0.0,,,,,,,0,Safe,21.83957675591812,35.72942992327903,38.94068973352744,4.11000488842038,24.916137797860728,45.19484194996604,0.36,0.52,2023.3753424657532
East_Cay,2024,-21.48305555555556,South,7.67,2024.1149897330597,2024.177960301164,7.0,8.0,1,1,0,,0.0,,,,,,,0,Isolated Heatwave (Moderate),17.585657829441786,6.59208518293803,73.30706945789277,6.581581168835478,8.225332081736754,88.51463026989096,0.0,0.52,2024.3397260273969
East_Cay,2025,-21.48305555555556,South,1.6,,2025.084873374401,,6.0,0,0,0,,0.0,,,,,,,0,Safe,14.554197554158632,4.710508610842245,77.79851294709094,5.620003942380957,22.87666888750333,35.20690186161003,0.19,0.52,2025.0136986301368
East_Cay,2026,-21.48305555555556,South,0.0,,2025.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,27.3547555678574,,,,,79.4092057826854,0.16,0.36,2025.86301369863
Erskine_Island,2003,-23.5025,South,0.0,,2002.8350444900752,,4.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,,
Erskine_Island,2004,-23.5025,South,3.61,,2004.1697467488025,,8.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Erskine_Island,2005,-23.5025,South,0.0,,2004.501026694045,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Erskine_Island,2006,-23.5025,South,7.35,2006.062970568104,2006.1478439425048,6.0,7.0,1,1,0,,0.0,,,,,,,0,Isolated Heatwave (Moderate),37.39181265455732,7.23450816281953,52.25791799730973,0.3878162501914769,,44.48698980009752,0.0,0.0,2006.2027397260276
Erskine_Island,2007,-23.5025,South,0.0,,2006.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Erskine_Island,2008,-23.5025,South,0.0,,2007.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,25.392364166804736,9.25436172573035,53.88983865385784,0.8767674752751311,4.183694845549991,42.34682946298429,0.0,0.0,2007.9342465753425
Erskine_Island,2009,-23.5025,South,0.0,,2008.501026694045,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Erskine_Island,2010,-23.5025,South,0.15,,2010.1505817932923,,7.0,0,0,0,,0.0,,,,,,,0,Safe,28.017337353701084,7.579395017481601,61.98825459838919,0.8790244181525261,4.656288999838663,43.42836660881209,0.0,0.0,2010.0273972602736
Erskine_Island,2011,-23.5025,South,0.0,,2010.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Erskine_Island,2012,-23.5025,South,0.0,,2011.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,23.87959825993075,7.332515350652893,54.34668910800976,0.2889268381460029,3.766744046991932,38.89365824400824,0.0,0.0,2011.9150684931503
Erskine_Island,2013,-23.5025,South,0.18,,2013.0793976728269,,6.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Erskine_Island,2014,-23.5025,South,0.0,,2013.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,25.290844346968637,9.225218394449994,56.28109125428674,0.5177095483202261,7.219442626602285,37.39301114628096,0.0,0.0,2013.7013698630135
Erskine_Island,2015,-23.5025,South,1.02,,2015.0903490759756,,7.0,0,0,0,91.85261552793612,20.92974875614908,MARCIA,AU201415_14U,AU201415_14U,DISTURBANCE_ID,2015.139630390144,7.0,1,Isolated Storm,,,,,,,0.0,0.0,
Erskine_Island,2016,-23.5025,South,0.0,,2015.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,30.825018504522568,4.95003353864348,63.69872771207758,0.6009602123132969,6.962590540298271,40.4895440716184,0.0,0.0,2015.7561643835616
Erskine_Island,2017,-23.5025,South,1.74,,2017.219028062971,,8.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Erskine_Island,2018,-23.5025,South,0.0,,2017.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,27.379856217045766,5.691108637853262,62.09040204806418,0.940584385660982,12.696370921878312,41.33089377694064,0.0,0.0,2017.8027397260275
Erskine_Island,2019,-23.5025,South,0.0,,2018.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Erskine_Island,2020,-23.5025,South,8.85,2020.1368925393565,2020.1916495550995,7.0,8.0,1,0,1,,0.0,,,,,,,0,Isolated Heatwave (Severe),30.02250821055053,6.7298830635942855,56.08742103802334,0.2231084400789498,7.003245785912975,28.572537957650976,0.0,0.0,2020.021917808219
Erskine_Island,2021,-23.5025,South,0.0,,2020.501026694045,,0.0,0,0,0,,0.0,,,,,,,0,Safe,36.52041664907682,,,,,,0.0,0.0,2020.6438356164383
Erskine_Island,2022,-23.5025,South,0.3,,2022.186173853525,,8.0,0,0,0,,0.0,,,,,,,0,Safe,36.968013874839606,6.46128157494328,53.92038474133647,1.938174928579571,5.2114314065365015,62.06715841448134,0.0,0.0,2021.9506849315069
Erskine_Island,2023,-23.5025,South,0.61,,2023.208076659822,,8.0,0,0,0,,0.0,,,,,,,0,Safe,36.69689872763442,7.018977757729396,58.06250000414299,1.0401115840826056,7.730613921665899,50.32527893840956,0.0,0.0,2022.654794520548
Erskine_Island,2024,-23.5025,South,11.17,2024.0903490759756,2024.1834360027376,7.0,8.0,1,0,1,,0.0,,,,,,,0,Isolated Heatwave (Severe),46.09353118601329,4.740107856164042,51.70974880589567,1.043389135201243,7.247504539253603,40.81353438290271,0.0,0.0,2023.731506849315
Erskine_Island,2025,-23.5025,South,1.24,,2025.084873374401,,6.0,0,0,0,,0.0,,,,,,,0,Safe,39.50436557848521,4.573312256863511,54.37553858735024,1.0037774582649257,4.888360608122969,,0.0,0.0,2024.854794520548
Erskine_Island,2026,-23.5025,South,0.0,,2025.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,26.914870917548605,,,,,51.72124191867016,0.0,0.0,2025.8328767123287
Fairfax_Island,1988,-23.852500000000003,South,0.0,,,,,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,,
Fairfax_Island,1989,-23.852500000000003,South,0.0,,,,,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,1990,-23.852500000000003,South,0.16,,1990.1177275838468,,7.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,1991,-23.852500000000003,South,0.87,,1991.1204654346336,,7.0,0,0,0,,0.0,,,,,,,0,Safe,34.51734544076061,,,,,,0.0,0.0,1990.6931506849317
Fairfax_Island,1992,-23.852500000000003,South,2.39,,1992.1478439425048,,7.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,1993,-23.852500000000003,South,0.0,,1992.501026694045,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,1994,-23.852500000000003,South,0.0,,,,,0,0,0,43.56444748066098,29.117304,REWA,AU199394_02U,AU199394_02U,DISTURBANCE_ID,1994.0054757015744,6.0,1,Isolated Storm,,,,,,,0.0,0.0,
Fairfax_Island,1995,-23.852500000000003,South,0.0,,,,,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,1996,-23.852500000000003,South,1.56,,1996.1177275838468,,7.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,1997,-23.852500000000003,South,0.2,,1997.1286789869955,,7.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,1998,-23.852500000000003,South,4.73,1998.1423682409309,1998.1533196440796,7.0,7.0,1,1,0,,0.0,,,,,,,0,Isolated Heatwave (Moderate),,,,,,,0.0,0.0,
Fairfax_Island,1999,-23.852500000000003,South,0.0,,1998.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,2000,-23.852500000000003,South,0.0,,,,,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,2001,-23.852500000000003,South,0.0,,,,,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,2002,-23.852500000000003,South,6.03,2002.1587953456535,2002.1916495550995,7.0,8.0,1,1,0,,0.0,,,,,,,0,Isolated Heatwave (Moderate),,,,,,,0.0,0.0,
Fairfax_Island,2003,-23.852500000000003,South,0.0,,2002.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,2004,-23.852500000000003,South,3.81,,2004.1697467488025,,8.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,2005,-23.852500000000003,South,0.0,,2004.501026694045,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,2006,-23.852500000000003,South,1.83,,2006.0711841204652,,6.0,0,0,0,,0.0,,,,,,,0,Safe,74.99631661891476,0.7731698293345102,25.8831571503056,0.4147947433274248,,31.316514134014728,0.0,0.0,2006.3479452054796
Fairfax_Island,2007,-23.852500000000003,South,0.0,,2006.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,2008,-23.852500000000003,South,0.0,,2007.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,62.4915527687913,0.5107334105579269,38.82880819770006,1.218555530661338,2.5904082034495435,40.47943041190229,0.0,0.0,2007.9205479452053
Fairfax_Island,2009,-23.852500000000003,South,0.0,,2008.501026694045,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Fairfax_Island,2010,-23.852500000000003,South,0.65,,2010.1533196440796,,7.0,0,0,0,,0.0,,,,,,,0,Safe,19.00658989374968,0.204897979450368,82.58658496190925,2.1587090671311686,5.689575024808477,70.77448898618951,0.11,0.0,2010.0109589041092
Fairfax_Island,2011,-23.852500000000003,South,0.3,,2011.172484599589,,8.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.11,
Fairfax_Island,2012,-23.852500000000003,South,0.17,,2012.145106091718,,7.0,0,0,0,,0.0,,,,,,,0,Safe,11.554799083639852,0.3151404316660979,89.82709364789882,7.573837442465725,2.333634256111079,75.84602227671492,0.97,0.11,2011.9068493150685
Fairfax_Island,2013,-23.852500000000003,South,0.0,,2012.501026694045,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.97,
Fairfax_Island,2014,-23.852500000000003,South,0.0,,2013.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,14.732146851692733,0.4109298537226444,86.98777171642621,3.2647585326987567,11.633018376689096,80.79340042024597,1.16,0.97,2013.690410958904
Fairfax_Island,2015,-23.852500000000003,South,0.8300000000000001,,2015.0903490759756,,7.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,1.16,
Fairfax_Island,2016,-23.852500000000003,South,0.6,,2016.1368925393565,,7.0,0,0,0,,0.0,,,,,,,0,Safe,21.792769966075497,0.8171951887383067,79.38705818037946,1.5957332716353152,17.855779359110635,87.9252869330475,0.11,1.16,2015.7863013698632
Fairfax_Island,2017,-23.852500000000003,South,3.48,,2017.2217659137575,,8.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,1.16,
Fairfax_Island,2018,-23.852500000000003,South,0.0,,2017.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,21.717166516107884,0.1881734505305795,78.9538020794631,1.145968154650846,17.82947446364652,94.11620349754058,0.03,0.11,2017.780821917808
Fairfax_Island,2019,-23.852500000000003,South,0.0,,2018.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.11,
Fairfax_Island,2020,-23.852500000000003,South,4.55,2020.1834360027376,2020.188911704312,8.0,8.0,1,1,0,,0.0,,,,,,,0,Isolated Heatwave (Moderate),27.76452486357717,1.7598310151485823,70.55835439401322,3.593434165734476,18.3900811671278,76.78807794101756,0.0,0.03,2020.008219178082
Fairfax_Island,2021,-23.852500000000003,South,0.0,,2020.501026694045,,0.0,0,0,0,,0.0,,,,,,,0,Safe,51.92520424180525,,,,,,0.0,0.03,2020.6383561643836
Fairfax_Island,2022,-23.852500000000003,South,0.31,,2022.0903490759756,,7.0,0,0,0,,0.0,,,,,,,0,Safe,37.75259473252008,2.071072467912431,60.56201485660255,2.445423928933563,32.54123769206462,115.90005940912798,0.0,0.0,2021.964383561644
Fairfax_Island,2023,-23.852500000000003,South,1.53,,2023.1314168377824,,7.0,0,0,0,,0.0,,,,,,,0,Safe,39.75603616759026,1.0744180332215032,61.09588483552793,3.0885307448971635,39.29571073061279,68.01580335908834,0.05,0.0,2022.6684931506848
Fairfax_Island,2024,-23.852500000000003,South,11.26,2024.084873374401,2024.1834360027376,6.0,8.0,1,0,1,,0.0,,,,,,,0,Isolated Heatwave (Severe),34.75962827569358,1.3023961734297371,65.03247221680606,4.682747100784597,20.95377128984976,113.54992128937037,0.0,0.05,2023.7506849315068
Fairfax_Island,2025,-23.852500000000003,South,0.33,,2025.07665982204,,6.0,0,0,0,,0.0,,,,,,,0,Safe,28.581370075009776,0.9836737691884968,71.54728028255322,3.9184824793554536,13.230832922610864,,0.0,0.05,2024.8520547945204
Fairfax_Island,2026,-23.852500000000003,South,0.0,,2025.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,21.25366968687083,,,,,83.7510330154687,0.0,0.05,2025.8219178082193
Farquharson_Reef,2003,-17.795,Central,0.0,,2002.8350444900752,,4.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,,
Farquharson_Reef,2004,-17.795,Central,1.81,,2004.1697467488025,,8.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Farquharson_Reef,2005,-17.795,Central,0.91,,2005.104038329911,,7.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Farquharson_Reef,2006,-17.795,Central,0.29,,2006.1149897330597,,7.0,0,0,0,44.21004059332077,37.03968,LARRY,AU200506_15U,AU200506_15U,DISTURBANCE_ID,2006.2135523613963,8.0,1,Isolated Storm,5.44328663248464,3.105306492017136,86.90865134012343,29.22468125538,,45.38153089545721,0.0,0.0,2005.92602739726
Farquharson_Reef,2007,-17.795,Central,0.0,,2006.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Farquharson_Reef,2008,-17.795,Central,1.06,,2008.0547570157423,,6.0,0,0,0,,0.0,,,,,,,0,Safe,4.980541095522377,1.139584353339314,86.31577851887032,8.948158891440633,6.278249497196657,49.63902728523009,0.0,0.0,2008.2
Farquharson_Reef,2009,-17.795,Central,0.81,,2009.145106091718,,7.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Farquharson_Reef,2010,-17.795,Central,1.41,,2010.186173853525,,8.0,0,0,0,,0.0,,,,,,,0,Safe,7.531295835256777,2.3514360610412304,82.4627725126743,15.342400776130772,5.755092548265499,66.05451982524717,0.0,0.0,2010.2657534246573
Farquharson_Reef,2011,-17.795,Central,1.05,,2011.0328542094453,,6.0,0,0,0,44.21004059332077,41.000868,YASI,AU201011_14U,AU201011_14U,DISTURBANCE_ID,2011.0903490759756,7.0,1,Isolated Storm,,,,,,,0.0,0.0,
Farquharson_Reef,2012,-17.795,Central,0.44,,2012.1204654346336,,7.0,0,0,0,,0.0,,,,,,,0,Safe,7.290191801512693,1.946539795358737,83.68519167809893,4.674818976870521,8.894781697249888,41.708017607902526,0.0,0.0,2012.1671232876713
Farquharson_Reef,2013,-17.795,Central,2.04,,2013.164271047228,,8.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
Farquharson_Reef,2014,-17.795,Central,0.0,,2013.498288843258,,0.0,0,0,0,,0.0,,,,,,,0,Safe,,,,,,,0.0,0.0,
