reef_name,event_year,event_type,recent_max_dhw,recent_max_wind,baseline_year,nadir_year,nadir_event_interval,baseline_hc,nadir_hc,loss_abs,positive_loss,rel_loss,rel_loss_clipped,yrs_since_last_dist,baseline_algae,baseline_macroalgae,baseline_juveniles,baseline_herbivores,cumulative_dhw_3yr,cumulative_wind_3yr,heatwave_years_3yr,storm_years_3yr,concurrent_years_3yr,max_consecutive_heatwave_3yr,max_consecutive_storm_3yr,cumulative_dhw_5yr,cumulative_wind_5yr,heatwave_years_5yr,storm_years_5yr,concurrent_years_5yr,max_consecutive_heatwave_5yr,max_consecutive_storm_5yr,cumulative_dhw_7yr,cumulative_wind_7yr,heatwave_years_7yr,storm_years_7yr,concurrent_years_7yr,max_consecutive_heatwave_7yr,max_consecutive_storm_7yr,cumulative_dhw_8yr,cumulative_wind_8yr,heatwave_years_8yr,storm_years_8yr,concurrent_years_8yr,max_consecutive_heatwave_8yr,max_consecutive_storm_8yr
Gannet_Cay,2024,Heatwave_Only,8.47,0.0,2023,2025,1,4.941148532649486,6.879262317708815,-1.9381137850593282,0.0,-0.3922395314071028,-0.3922395314071028,4,89.46423674317425,2.7748636490123664,20.344384385867365,49.69160469444498,0.95,0.0,0,0,0,0,0,7.75,0.0,1,0,0,1,0,8.86,0.0,1,0,0,1,0,9.21,0.0,1,0,0,1,0
Green_Island,1990,Storm_Only,0.0,19.051087112456987,1989,1991,1,6.837518918933692,7.9453553563263375,-1.1078364373926455,0.0,-0.16202316227966096,-0.16202316227966096,4,,,,,1.21,0.0,0,0,0,0,0,1.21,19.78307543524911,0,1,0,0,1,1.21,19.78307543524911,0,1,0,0,1,1.21,19.78307543524911,0,1,0,0,1
Green_Island,2006,Storm_Only,0.98,25.00307301656869,2005,2006,0,9.855858574930226,8.589089089968745,1.2667694849614808,1.2667694849614808,0.12852959235674188,0.12852959235674188,16,70.74595927725143,3.5471985759656226,,49.49947066048829,1.53,0.0,0,0,0,0,0,4.78,0.0,0,0,0,0,0,6.04,0.0,0,0,0,0,0,6.99,0.0,0,0,0,0,0
Green_Island,2010,Storm_Only,1.4,18.51984,2009,2010,0,21.13129342861967,9.032050469533177,12.099242959086494,12.099242959086494,0.5725746509534336,0.5725746509534336,4,55.082391478914985,2.810990296514488,8.336550037428056,37.53686277238878,2.75,0.0,0,0,0,0,0,4.23,26.91502165445073,0,1,0,0,1,5.26,26.91502165445073,0,1,0,0,1,7.27,26.91502165445073,0,1,0,0,1
Green_Island,2017,Heatwave_Only,11.08,0.0,2015,2017,0,6.198594560661906,8.99188005392466,-2.793285493262754,0.0,-0.45063206924191507,-0.45063206924191507,2,69.80951065265539,3.3245109627519907,13.956702004373936,45.76391421538472,5.55,26.087139456572835,0,1,0,0,1,7.859999999999999,26.087139456572835,0,1,0,0,1,10.309999999999999,44.60697945657283,0,2,0,0,1,12.48,44.60697945657283,0,2,0,0,1
Green_Island,2020,Heatwave_Only,5.42,0.0,2019,2021,1,11.81418176873147,14.914060547652012,-3.0998787789205426,0.0,-0.2623862438891007,-0.2623862438891007,3,72.4424621096481,3.722883841936492,10.718395694059833,35.80251769386034,11.84,0.0,1,0,0,1,0,17.389999999999997,26.087139456572835,1,1,0,1,1,19.409999999999997,26.087139456572835,1,1,0,1,1,19.7,26.087139456572835,1,1,0,1,1
Green_Island,2022,Heatwave_Only,4.23,0.0,2021,2022,0,14.914060547652012,16.26868029146519,-1.3546197438131795,0.0,-0.09082836558729429,-0.09082836558729429,2,66.30566602187059,9.176992753909254,16.31583965523116,51.06067234582549,6.34,0.0,1,0,0,1,0,17.569999999999997,0.0,2,0,0,1,0,23.119999999999994,26.087139456572835,2,1,0,1,1,23.119999999999997,26.087139456572835,2,1,0,1,1
Green_Island,2024,Heatwave_Only,8.15,0.0,2023,2024,0,17.57237117369634,26.561785128535703,-8.989413954839364,0.0,-0.5115652216756839,-0.5115652216756839,2,66.30566602187059,9.176992753909254,16.31583965523116,51.06067234582549,5.48,0.0,1,0,0,1,0,11.51,0.0,2,0,0,1,0,22.74,0.0,3,0,0,1,0,26.409999999999997,0.0,3,0,0,1,0
Grub_Reef_18_077,1988,Storm_Only,0.0,22.6711694553349,1986,1988,0,26.7353255754215,9.112010753423574,17.623314821997923,17.623314821997923,0.6591771165188094,0.6591771165188094,10,,,,,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
Grub_Reef_18_077,1989,Storm_Only,0.34,29.20178981897609,1988,1989,0,9.112010753423574,9.539463029803017,-0.4274522763794426,0.0,-0.046910861712804695,-0.046910861712804695,1,,,,,0.0,23.760244488434715,0,1,0,0,1,0.0,23.760244488434715,0,1,0,0,1,0.0,23.760244488434715,0,1,0,0,1,0.0,23.760244488434715,0,1,0,0,1
Grub_Reef_18_077,2017,Heatwave_Only,4.73,0.0,2016,2020,3,11.530810267646618,6.851916060738547,4.678894206908072,4.678894206908072,0.4057732369455604,0.4057732369455604,17,83.77351662551591,1.5428963386827872,16.48779593796084,51.43351763437869,5.550000000000001,0.0,0,0,0,0,0,7.29,0.0,0,0,0,0,0,9.600000000000001,0.0,0,0,0,0,0,10.07,0.0,0,0,0,0,0
Grub_Reef_18_077,2020,Concurrent,5.7700000000000005,38.377224,2018,2020,0,7.5388999596790045,6.851916060738547,0.6869838989404577,0.6869838989404577,0.09112521755358437,0.09112521755358437,3,83.059790517817,1.7060757493142404,9.70045992675724,41.92653346180784,4.880000000000001,0.0,1,0,0,1,0,10.430000000000001,0.0,1,0,0,1,0,11.410000000000002,0.0,1,0,0,1,0,12.170000000000002,0.0,1,0,0,1,0
Grub_Reef_18_077,2022,Heatwave_Only,4.74,0.0,2020,2025,3,6.851916060738547,19.0176065232126,-12.165690462474053,0.0,-1.7755165642182067,-1.0,2,80.00003712517206,1.3547318783917528,10.46661699644252,47.52627540922347,5.7700000000000005,38.377224,1,1,1,1,1,10.650000000000002,38.377224,2,1,1,1,1,16.200000000000003,38.377224,2,1,1,1,1,16.200000000000003,38.377224,2,1,1,1,1
Hastings_Reef,1999,Storm_Only,0.95,19.857384,1998,2000,1,28.153902017560416,23.906750775874585,4.247151241685831,4.247151241685831,0.15085479941774174,0.15085479941774174,8,55.92647166825089,4.973428927096498,,42.69015327274059,1.55,0.0,0,0,0,0,0,6.7700000000000005,0.0,0,0,0,0,0,6.7700000000000005,0.0,0,0,0,0,0,6.77,17.628862659932206,0,1,0,0,1
Hastings_Reef,2010,Storm_Only,1.52,18.51984,2009,2012,2,25.40680297015538,20.00196770726912,5.404835262886259,5.404835262886259,0.21273181317756348,0.21273181317756348,11,61.9397765389658,2.5917279800173927,11.388341588025106,56.051218398226176,3.2800000000000002,0.0,0,0,0,0,0,4.23,0.0,0,0,0,0,0,5.92,0.0,0,0,0,0,0,9.25,0.0,0,0,0,0,0
Hastings_Reef,2016,Heatwave_Only,5.29,0.0,2015,2018,2,26.97630886397926,9.773092201931195,17.203216662048064,17.203216662048064,0.637715736010832,0.637715736010832,6,62.60621451459119,2.1708999877408823,19.645156166498253,50.38813508633429,3.29,0.0,0,0,0,0,0,4.99,0.0,0,0,0,0,0,9.34,18.51984,0,1,0,0,1,9.79,18.51984,0,1,0,0,1
Hastings_Reef,2017,Heatwave_Only,10.25,0.0,2016,2018,1,33.58429811537357,9.773092201931195,23.811205913442375,23.811205913442375,0.7089981702652449,0.7089981702652449,1,56.59761691806289,3.5193667229940417,17.00653328581727,57.42899459362028,6.92,0.0,1,0,0,1,0,8.870000000000001,0.0,1,0,0,1,0,11.8,18.51984,1,1,0,1,1,14.629999999999999,18.51984,1,1,0,1,1
Hastings_Reef,2020,Heatwave_Only,7.59,0.0,2019,2020,0,10.476015195658842,12.74133374805204,-2.2653185523931985,0.0,-0.2162385706859154,-0.2162385706859154,3,80.84628520105804,3.5884379033138925,10.517726495620837,69.115774445389,10.84,0.0,1,0,0,1,0,17.76,0.0,2,0,0,2,0,19.419999999999998,0.0,2,0,0,2,0,19.71,0.0,2,0,0,2,0
Hastings_Reef,2022,Heatwave_Only,4.74,0.0,2021,2022,0,13.65697275712128,13.942439935823108,-0.285467178701829,0.0,-0.02090266882556204,-0.02090266882556204,2,76.78797667796707,3.449007426985263,6.326300939129411,54.44419249031656,8.969999999999999,0.0,1,0,0,1,0,19.36,0.0,2,0,0,1,0,26.28,0.0,3,0,0,2,0,26.279999999999998,0.0,3,0,0,2,0
Hastings_Reef,2024,Heatwave_Only,7.62,0.0,2023,2025,1,18.97647266268013,15.379763518519656,3.5967091441604744,3.5967091441604744,0.18953517906591263,0.18953517906591263,2,70.98744065283311,5.798635328317846,7.173892500554623,61.916805536341,6.47,0.0,1,0,0,1,0,14.51,0.0,2,0,0,1,0,24.900000000000002,0.0,3,0,0,1,0,30.189999999999998,0.0,4,0,0,2,0
Hastings_Reef,2025,Heatwave_Only,6.03,0.0,2024,2025,0,17.748490360107017,15.379763518519656,2.3687268415873604,2.3687268415873604,0.133460750380861,0.133460750380861,1,70.75494134064459,6.0293932106979415,11.996486713712477,85.16265993627614,13.16,0.0,2,0,0,1,0,21.68,0.0,3,0,0,1,0,22.27,0.0,3,0,0,1,0,32.519999999999996,0.0,4,0,0,1,0
Havannah_Island,1998,Heatwave_Only,5.4,0.0,1997,2001,3,42.32133932133041,7.220983267184383,35.10035605414603,35.10035605414603,0.8293772507444034,0.8293772507444034,3,,,,20.045596626780192,4.6,0.0,1,0,0,1,0,8.83,0.0,2,0,0,2,0,8.83,0.0,2,0,0,2,0,8.83,0.0,2,0,0,2,0
Havannah_Island,2000,Storm_Only,0.0,26.442216,1999,2002,2,21.57583073202026,5.839616539882448,15.736214192137812,15.736214192137812,0.7293445331300272,0.7293445331300272,2,,,,23.4056655777558,5.890000000000001,0.0,1,0,0,1,0,10.49,0.0,2,0,0,1,0,14.72,0.0,3,0,0,2,0,14.72,0.0,3,0,0,2,0
Havannah_Island,2017,Heatwave_Only,8.71,0.0,2015,2017,0,3.268797560277528,5.9477689859175324,-2.6789714256400043,0.0,-0.8195586836563087,-0.8195586836563087,17,,,12.855112446285936,17.41581134264752,5.75,0.0,0,0,0,0,0,9.530000000000001,0.0,0,0,0,0,0,11.27,0.0,0,0,0,0,0,11.27,0.0,0,0,0,0,0
Havannah_Island,2020,Concurrent,8.18,38.377224,2019,2022,2,18.23161304343047,10.69991748094547,7.531695562485002,7.531695562485002,0.41311185930413064,0.41311185930413064,3,,,6.389572459857488,20.664190281752592,8.860000000000001,0.0,1,0,0,1,0,14.610000000000001,0.0,1,0,0,1,0,16.59,0.0,1,0,0,1,0,18.39,0.0,1,0,0,1,0
Havannah_Island,2022,Heatwave_Only,7.62,0.0,2021,2022,0,11.03729074068244,10.69991748094547,0.33737325973697097,0.33737325973697097,0.030566673259176193,0.030566673259176193,2,,,11.871443667031162,23.11764451012928,8.47,38.377224,1,1,1,1,1,17.18,38.377224,2,1,1,1,1,22.93,38.377224,2,1,1,1,1,22.93,38.377224,2,1,1,1,1
Havannah_Island,2024,Concurrent,6.92,23.818572,2023,2025,1,18.37176163590605,16.814527525738136,1.557234110167915,1.557234110167915,0.08476237287579613,0.08476237287579613,2,,,7.439581113272788,36.35886488862407,8.62,0.0,1,0,0,1,0,16.95,38.377224,2,1,1,1,1,25.66,38.377224,3,1,1,1,1,28.990000000000002,38.377224,3,1,1,1,1
Havannah_Island,2025,Heatwave_Only,5.3500000000000005,0.0,2024,2025,0,18.40777023863809,16.814527525738136,1.5932427128999542,1.5932427128999542,0.08655272704109063,0.08655272704109063,1,,,10.49707234422573,37.092348596009984,15.4,18.51984,2,1,1,1,1,23.72,56.897064,3,2,2,1,1,23.869999999999997,56.897064,3,2,2,1,1,32.58,56.897064,4,2,2,1,1
Hayman_Island,1996,Storm_Only,1.11,18.51984,1995,1998,2,43.53755555990993,37.05348087430256,6.484074685607375,6.484074685607375,0.14893060949838932,0.14893060949838932,10,31.828185257187265,0.2625547326074842,,15.100713248191584,2.05,0.0,0,0,0,0,0,2.05,0.0,0,0,0,0,0,2.76,0.0,0,0,0,0,0,2.76,0.0,0,0,0,0,0
Hayman_Island,2003,Storm_Only,0.0,23.552195111123133,2002,2003,0,45.539734286391045,43.08989201481783,2.4498422715732175,2.4498422715732175,0.05379570851614127,0.05379570851614127,10,35.04352170979557,0.3016499166619651,,16.507373070263462,2.25,0.0,0,0,0,0,0,3.01,0.0,0,0,0,0,0,4.12,0.0,0,0,0,0,0,4.62,0.0,0,0,0,0,0
Hayman_Island,2010,Storm_Only,1.17,29.117304,2009,2011,1,45.70132324572929,30.870980076655165,14.830343169074126,14.830343169074126,0.32450577173298795,0.32450577173298795,10,30.8395398717462,0.3464400676864372,6.358893022514487,14.640484918297473,0.31,0.0,0,0,0,0,0,1.16,0.0,0,0,0,0,0,4.47,0.0,0,0,0,0,0,6.72,0.0,0,0,0,0,0
Hayman_Island,2011,Storm_Only,0.0,18.51984,2009,2011,0,45.70132324572929,30.870980076655165,14.830343169074126,14.830343169074126,0.32450577173298795,0.32450577173298795,1,30.8395398717462,0.3464400676864372,6.358893022514487,14.640484918297473,1.48,29.117304,0,1,0,0,1,1.48,29.117304,0,1,0,0,1,5.64,29.117304,0,1,0,0,1,5.640000000000001,29.117304,0,1,0,0,1
Hayman_Island,2014,Storm_Only,0.0,19.857384,2013,2015,1,33.03223595089532,34.97428250932376,-1.9420465584284372,0.0,-0.058792464467601356,-0.058792464467601356,3,49.32390964416263,0.3946250478958711,10.778853940457386,21.343248941551163,2.9000000000000004,18.51984,0,1,0,0,1,4.38,47.637144,0,2,0,0,2,4.38,47.637144,0,2,0,0,2,4.38,47.637144,0,2,0,0,2
Hayman_Island,2017,Concurrent,6.3100000000000005,33.078492,2015,2019,2,34.97428250932376,5.458382900174894,29.515899609148864,29.515899609148864,0.8439315260085822,0.8439315260085822,3,47.000397045327816,0.6320694692360005,11.544564232487556,27.6031772009715,5.19,19.857384,0,1,0,0,1,8.09,19.857384,0,1,0,0,1,9.26,67.494528,0,3,0,0,2,9.57,67.494528,0,3,0,0,2
Hayman_Island,2020,Concurrent,7.66,38.377224,2019,2021,1,5.458382900174894,7.437104539061175,-1.978721638886281,0.0,-0.36251059610033587,-0.36251059610033587,3,82.46893897693275,1.12831923398469,2.4530407565203785,23.90267676756344,6.3100000000000005,29.117304,1,1,1,1,1,11.5,29.117304,1,1,1,1,1,12.610000000000001,48.974688,1,2,1,1,1,14.400000000000002,48.974688,1,2,1,1,1
Hayman_Island,2022,Heatwave_Only,4.7700000000000005,0.0,2021,2022,0,7.437104539061175,9.53097537684317,-2.093870837781995,0.0,-0.28154382216688795,-0.28154382216688795,2,81.30496141704093,2.162797695849757,11.251894376145891,36.65460331769084,7.66,38.377224,1,1,1,1,1,13.97,67.494528,2,2,2,1,1,19.16,67.494528,2,2,2,1,1,19.160000000000004,87.351912,2,3,2,1,1
Hayman_Island,2024,Heatwave_Only,5.8500000000000005,0.0,2023,2025,1,13.769057790467937,16.557166603156766,-2.7881088126888294,0.0,-0.2024908933579308,-0.2024908933579308,2,74.86086100860427,1.854868707346188,17.2337127888647,34.628457059171,5.36,0.0,1,0,0,1,0,13.02,38.377224,2,1,1,1,1,19.330000000000002,67.494528,3,2,2,1,1,22.630000000000003,67.494528,3,2,2,1,1
Hayman_Island,2025,Heatwave_Only,4.2,0.0,2024,2025,0,16.681749158731787,16.557166603156766,0.12458255557502085,0.12458255557502085,0.007468194994996083,0.007468194994996083,1,67.54892183286519,0.2830922937809875,20.69524824972781,74.86342171242919,11.21,0.0,2,0,0,1,0,18.87,38.377224,3,1,1,1,1,18.87,38.377224,3,1,1,1,1,25.18,67.494528,4,2,2,1,1
Helix_Reef,1988,Storm_Only,0.0,21.03010921597967,1987,1988,0,3.693831137543219,5.75423060382448,-2.060399466281261,0.0,-0.5577947094927681,-0.5577947094927681,10,,,,,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
Helix_Reef,1989,Storm_Only,0.52,25.275819623241777,1988,1989,0,5.75423060382448,5.825057914015069,-0.07082731019058919,0.0,-0.012308736835036586,-0.012308736835036586,1,,,,,0.0,22.353065166911385,0,1,0,0,1,0.0,22.353065166911385,0,1,0,0,1,0.0,22.353065166911385,0,1,0,0,1,0.0,22.353065166911385,0,1,0,0,1
Helix_Reef,2000,Storm_Only,0.0,22.481028,1999,2002,2,28.523775729475,32.00437932590721,-3.4806035964322106,0.0,-0.12202464461377512,-0.12202464461377512,11,,,,,3.4,0.0,0,0,0,0,0,6.3999999999999995,0.0,0,0,0,0,0,7.64,0.0,0,0,0,0,0,7.640000000000001,0.0,0,0,0,0,0
Helix_Reef,2017,Heatwave_Only,5.41,0.0,2016,2020,3,27.464202364706875,31.067842203335672,-3.6036398386287978,0.0,-0.13121225188974314,-0.13121225188974314,17,69.43931447794512,1.0309491418792265,24.33027445413164,47.857334302422245,4.84,0.0,0,0,0,0,0,6.33,0.0,0,0,0,0,0,8.52,0.0,0,0,0,0,0,9.129999999999999,0.0,0,0,0,0,0
Helix_Reef,2020,Concurrent,5.4,37.07313360443265,2018,2020,0,37.4045259675135,31.067842203335672,6.3366837641778275,6.3366837641778275,0.16940954604481154,0.16940954604481154,3,59.8504568680814,1.161889936101657,24.87106887468624,38.56327320867472,5.41,0.0,1,0,0,1,0,10.25,0.0,1,0,0,1,0,11.28,0.0,1,0,0,1,0,11.74,0.0,1,0,0,1,0
Helix_Reef,2022,Heatwave_Only,4.87,0.0,2020,2025,3,31.067842203335672,24.692744557885817,6.375097645449856,6.375097645449856,0.20519924118725497,0.20519924118725497,2,63.11520090605973,0.6077199837253923,18.01019182327366,64.85066943331701,5.4,37.31422880098229,1,1,1,1,1,10.81,37.31422880098229,2,1,1,1,1,15.65,37.31422880098229,2,1,1,1,1,15.65,37.31422880098229,2,1,1,1,1
Helix_Reef,2024,Concurrent,6.11,23.818572,2023,2025,1,32.0710105286844,24.692744557885817,7.37826597079858,7.37826597079858,0.23006028962509428,0.23006028962509428,2,64.17100942444817,1.9191893977632053,13.568195323097877,64.45375707494046,6.15,0.0,1,0,0,1,0,11.549999999999999,37.31422880098229,2,1,1,1,1,16.96,37.31422880098229,3,1,1,1,1,19.520000000000003,37.31422880098229,3,1,1,1,1
Helix_Reef,2025,Heatwave_Only,4.92,0.0,2024,2025,0,28.593109897310093,24.692744557885817,3.900365339424276,3.900365339424276,0.13640927319316198,0.13640927319316198,1,67.76893869001064,0.8574705909310042,12.47466081259296,86.65171741246417,12.260000000000002,18.51984,2,1,1,1,1,17.66,55.834068800982294,3,2,2,1,1,17.66,55.834068800982294,3,2,2,1,1,23.07,55.834068800982294,4,2,2,1,1
Horseshoe_Reef,1992,Storm_Only,1.23,22.481028,1991,1993,1,26.103336175580004,36.80273783314341,-10.699401657563406,0.0,-0.40988636799509287,-0.40988636799509287,10,,,,,1.23,0.0,0,0,0,0,0,1.23,0.0,0,0,0,0,0,1.23,0.0,0,0,0,0,0,1.23,0.0,0,0,0,0,0
Horseshoe_Reef,1994,Storm_Only,0.32,29.117304,1993,1995,1,36.80273783314341,43.47760484208444,-6.674867008941028,0.0,-0.18136876226990506,-0.18136876226990506,2,50.16043746264744,0.3810786112602181,,,1.62,22.481028,0,1,0,0,1,2.46,22.481028,0,1,0,0,1,2.46,22.481028,0,1,0,0,1,2.46,22.481028,0,1,0,0,1
Horseshoe_Reef,2002,Heatwave_Only,4.54,0.0,2001,2003,1,23.147648240010177,10.712877207731909,12.434771032278269,12.434771032278269,0.5371937098467331,0.5371937098467331,8,69.59616140804745,1.6028926880760457,,41.62089540632623,0.3,0.0,0,0,0,0,0,3.29,0.0,0,0,0,0,0,3.63,0.0,0,0,0,0,0,3.95,29.117304,0,1,0,0,1
Horseshoe_Reef,2004,Heatwave_Only,4.05,0.0,2003,2006,2,10.712877207731909,9.294694509177994,1.418182698553915,1.418182698553915,0.13238112143489858,0.13238112143489858,2,81.65765708647015,0.4459087380761641,,47.62372667739911,4.54,0.0,1,0,0,1,0,4.84,0.0,1,0,0,1,0,7.83,0.0,1,0,0,1,0,8.17,0.0,1,0,0,1,0
Horseshoe_Reef,2009,Storm_Only,0.6,42.338412,2007,2009,0,23.335274119617274,38.09504932130007,-14.759775201682793,0.0,-0.6325091844228513,-0.6325091844228513,5,71.26722686680465,0.964862323726794,26.614395938429027,56.42749153743479,2.12,0.0,0,0,0,0,0,6.169999999999999,0.0,1,0,0,1,0,10.71,0.0,2,0,0,1,0,10.71,0.0,2,0,0,1,0
Horseshoe_Reef,2020,Heatwave_Only,6.5200000000000005,0.0,2019,2021,1,5.853870173943207,5.613189157899254,0.2406810160439532,0.2406810160439532,0.04111485374501034,0.04111485374501034,11,90.47898172047964,0.8835878434602292,13.753820476474578,49.67352542817596,1.08,0.0,0,0,0,0,0,2.19,0.0,0,0,0,0,0,2.19,0.0,0,0,0,0,0,2.19,0.0,0,0,0,0,0
Horseshoe_Reef,2024,Heatwave_Only,9.19,0.0,2023,2026,2,14.298156399795618,16.542599788068422,-2.2444433882728045,0.0,-0.1569743207106678,-0.1569743207106678,4,80.6752174049744,3.064630611599028,33.649573032725954,56.73369287382861,0.36,0.0,0,0,0,0,0,6.880000000000001,0.0,1,0,0,1,0,7.960000000000001,0.0,1,0,0,1,0,8.49,0.0,1,0,0,1,0
Hoskyn_Island,2009,Heatwave_Only,6.17,0.0,2008,2012,3,71.20142237005047,13.616385294964836,57.58503707508563,57.58503707508563,0.8087624538706925,0.8087624538706925,5,31.072647479117183,0.4996906203998333,9.471100859468276,31.07976735966996,4.43,0.0,0,0,0,0,0,17.66,0.0,1,0,0,1,0,17.66,0.0,1,0,0,1,0,17.66,0.0,1,0,0,1,0
Hyde_Reef,2003,Storm_Only,0.0,29.117304,2002,2005,2,18.003569862806184,14.515498103489394,3.4880717593167905,3.4880717593167905,0.1937433401207193,0.1937433401207193,10,22.943183246033406,1.3748953895980331,,36.86994009482512,3.02,0.0,0,0,0,0,0,4.11,0.0,0,0,0,0,0,4.27,0.0,0,0,0,0,0,4.41,0.0,0,0,0,0,0
Hyde_Reef,2009,Storm_Only,2.95,42.338412,2007,2011,2,16.60753488598341,5.633150756086711,10.974384129896698,10.974384129896698,0.6608075313548772,0.6608075313548772,10,31.164566771609326,1.815554585225285,16.2932880498386,43.63556236987535,1.32,0.0,0,0,0,0,0,4.5600000000000005,0.0,0,0,0,0,0,6.430000000000001,0.0,0,0,0,0,0,7.579999999999999,0.0,0,0,0,0,0
Hyde_Reef,2010,Storm_Only,0.62,29.117304,2009,2013,3,9.638452085950869,3.5968414344920743,6.041610651458795,6.041610651458795,0.6268237469650468,0.6268237469650468,10,66.04161708428963,5.954315867019725,5.826562753522787,57.56662490816949,3.27,0.0,0,0,0,0,0,4.42,0.0,0,0,0,0,0,7.510000000000001,0.0,0,0,0,0,0,9.379999999999999,0.0,0,0,0,0,0
Hyde_Reef,2017,Storm_Only,2.61,35.75358,2015,2017,0,6.83272281432588,13.900461086581048,-7.067738272255168,0.0,-1.0343955790854769,-1.0,10,84.39179417984774,0.8835446989003723,31.426395666799884,66.07475163072215,2.78,0.0,0,0,0,0,0,2.78,0.0,0,0,0,0,0,3.69,0.0,0,0,0,0,0,6.640000000000001,0.0,0,0,0,0,0
Hyde_Reef,2020,Concurrent,5.84,38.377224,2019,2021,1,21.496294436330963,35.301662561280864,-13.8053681249499,0.0,-0.6422208332621924,-0.6422208332621924,10,59.34258098240469,0.672754473793275,23.60748408443833,69.93790088919813,2.61,0.0,0,0,0,0,0,5.39,0.0,0,0,0,0,0,5.39,0.0,0,0,0,0,0,5.39,0.0,0,0,0,0,0
Hyde_Reef,2022,Heatwave_Only,5.25,0.0,2021,2025,3,35.301662561280864,29.39764183332194,5.9040207279589225,5.9040207279589225,0.1672448349340492,0.1672448349340492,2,40.72211293444631,0.7590399004450515,35.25531028725904,46.01342336771283,5.84,0.0,1,0,0,1,0,8.45,0.0,1,0,0,1,0,11.23,0.0,1,0,0,1,0,11.23,0.0,1,0,0,1,0
Hyde_Reef,2024,Heatwave_Only,9.25,0.0,2023,2025,1,40.16599117409249,29.39764183332194,10.768349340770548,10.768349340770548,0.2680961934711636,0.2680961934711636,2,37.12174839698421,0.7777839805053789,23.64762315990224,55.02560043550695,6.03,0.0,1,0,0,1,0,11.87,0.0,2,0,0,1,0,14.479999999999999,0.0,2,0,0,1,0,16.630000000000003,0.0,2,0,0,1,0
Jenkins_Reef,2009,Storm_Only,0.6,42.338412,2008,2012,3,21.81748016533304,17.947807077982432,3.869673087350609,3.869673087350609,0.1773657204235409,0.1773657204235409,5,69.82652970750915,1.0495237345313455,17.476993625767037,57.27947715772005,2.67,0.0,0,0,0,0,0,17.56,0.0,1,0,0,1,0,17.56,0.0,1,0,0,1,0,17.560000000000002,0.0,1,0,0,1,0
Jenkins_Reef,2012,Heatwave_Only,4.48,0.0,2010,2012,0,28.75005314350552,17.947807077982432,10.80224606552309,10.80224606552309,0.3757296034064291,0.3757296034064291,2,62.334700881834806,1.0762946784042802,24.07892553186456,56.61320912061658,2.93,21.9496391480945,0,1,0,0,1,3.96,21.9496391480945,0,1,0,0,1,6.919999999999999,21.9496391480945,0,1,0,0,1,20.490000000000002,21.9496391480945,1,1,0,1,1
Jenkins_Reef,2020,Heatwave_Only,6.41,0.0,2018,2020,0,2.5652794565274464,2.435292710138349,0.12998674638909735,0.12998674638909735,0.05067157344527957,0.05067157344527957,8,94.60743186835684,0.4889975016211454,7.893150021674079,61.48155811663352,2.5700000000000003,0.0,0,0,0,0,0,3.23,0.0,0,0,0,0,0,3.75,0.0,0,0,0,0,0,8.23,0.0,1,0,0,1,0
Jenkins_Reef,2024,Heatwave_Only,9.33,0.0,2022,2026,2,9.516700018015184,29.51679798201327,-20.000097963998087,0.0,-2.1015791110508633,-1.0,4,,,,,0.35,0.0,0,0,0,0,0,6.76,38.377224,1,1,1,1,1,9.33,38.377224,1,1,1,1,1,9.7,38.377224,1,1,1,1,1
John_Brewer_Reef,1988,Storm_Only,0.0,18.779630938754828,1987,1989,1,5.650646745670086,6.712980643161737,-1.0623338974916514,0.0,-0.18800217838881625,-0.18800217838881625,10,,,,,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0
John_Brewer_Reef,2000,Storm_Only,0.0,26.442216,1999,2003,3,28.33420095434713,1.716715506013504,26.617485448333625,26.617485448333625,0.939411896288181,0.939411896288181,10,57.157733794889,5.866210684673883,,32.93703790359144,3.4699999999999998,0.0,0,0,0,0,0,6.59,0.0,0,0,0,0,0,7.680000000000001,0.0,0,0,0,0,0,7.68,0.0,0,0,0,0,0
John_Brewer_Reef,2017,Heatwave_Only,5.7,0.0,2016,2020,3,42.46505071665256,9.109232100777296,33.355818615875265,33.355818615875265,0.7854887266811826,0.7854887266811826,10,68.30366288650171,1.6005691643051971,20.19475685602922,46.54256080233331,4.09,0.0,0,0,0,0,0,6.3,0.0,0,0,0,0,0,8.719999999999999,0.0,0,0,0,0,0,9.2,0.0,0,0,0,0,0
John_Brewer_Reef,2020,Concurrent,4.21,37.27278029703682,2019,2020,0,11.091062785755089,9.109232100777296,1.9818306849777922,1.9818306849777922,0.17868717572523124,0.17868717572523124,3,80.88569912671808,3.14117242809592,5.998375251776402,37.28838984885417,5.7,0.0,1,0,0,1,0,9.79,0.0,1,0,0,1,0,11.530000000000001,0.0,1,0,0,1,0,12.0,0.0,1,0,0,1,0
