reef_name,event_year,event_type,recent_max_dhw,recent_max_wind,baseline_hc,nadir_hc,loss_abs,positive_loss,rel_loss,rel_loss_clipped,yrs_since_last_dist,cumulative_dhw_3yr,cumulative_wind_3yr,heatwave_years_3yr,storm_years_3yr,concurrent_years_3yr,max_consecutive_heatwave_3yr,max_consecutive_storm_3yr,cumulative_dhw_5yr,cumulative_wind_5yr,heatwave_years_5yr,storm_years_5yr,concurrent_years_5yr,max_consecutive_heatwave_5yr,max_consecutive_storm_5yr,cumulative_dhw_7yr,cumulative_wind_7yr,heatwave_years_7yr,storm_years_7yr,concurrent_years_7yr,max_consecutive_heatwave_7yr,max_consecutive_storm_7yr,cumulative_dhw_8yr,cumulative_wind_8yr,heatwave_years_8yr,storm_years_8yr,concurrent_years_8yr,max_consecutive_heatwave_8yr,max_consecutive_storm_8yr,baseline_algae,baseline_macroalgae,baseline_juveniles,baseline_herbivores,post_macroalgae,post_juveniles_mean,post_algae,baseline_algae_z,baseline_juveniles_z,baseline_macroalgae_z,baseline_herbivores_z,baseline_hc_z,recent_max_dhw_z,recent_max_wind_z,cumulative_dhw_5yr_z,cumulative_wind_5yr_z,yrs_since_last_dist_z
Fitzroy_Island,2017,Heatwave_Only,10.69,0.0,16.139482911877113,16.787673416272998,-0.6481905043958847,0.0,-0.0401617888215537,-0.0401617888215537,10,4.529999999999999,0.0,0,0,0,0,0,7.15,0.0,0,0,0,0,0,9.25,0.0,0,0,0,0,0,10.86,0.0,0,0,0,0,0,48.43480556130865,0.4207362786019543,13.798332942524295,13.558993923840834,0.2430802085086092,10.038834452107825,48.61190659624172,-0.7643269163454204,-0.4049050561090283,-0.78409462483355,-1.6346234799256056,-0.6760363701079769,1.788862935494869,-0.8051028961830892,-0.3750469549914541,-0.5525116480315188,0.9204859136051936
Fitzroy_Island,2020,Heatwave_Only,4.88,0.0,20.221677790182465,32.801255403504705,-12.57957761332224,0.0,-0.6220837728622879,-0.6220837728622879,3,11.52,0.0,1,0,0,1,0,16.05,0.0,1,0,0,1,0,18.360000000000003,0.0,1,0,0,1,0,18.67,0.0,1,0,0,1,0,48.61190659624172,0.2430802085086092,10.038834452107825,13.713838800793685,0.5094415826583001,8.550871091310603,35.72818847910504,-0.753427036781504,-0.8347981049488103,-0.8395947883497037,-1.626820569739819,-0.37050182308743734,0.04650848276095267,-0.8051028961830892,0.7948543723229836,-0.5525116480315188,-0.4984678332484502
Fitzroy_Island,2024,Heatwave_Only,7.82,0.0,33.55113015235705,37.80846487185232,-4.257334719495276,0.0,-0.1268909482381829,-0.1268909482381829,4,4.13,0.0,0,0,0,0,0,9.68,20.99974402204592,1,1,1,1,1,20.53,20.99974402204592,2,1,1,1,1,23.68,20.99974402204592,2,1,1,1,1,35.361123257172174,0.4425143822183957,6.496790089005804,28.840703932402317,1.133168675965918,14.37884705974118,34.113434828071775,-1.5689611898032194,-1.2398255984459574,-0.7772910953445257,-0.8645507915127262,0.6271497616403209,0.9281818202889588,-0.8051028961830892,-0.042479499024540984,0.8157520237958057,-0.29576015512650106
Fitzroy_Island,2025,Heatwave_Only,6.86,0.0,37.80846487185232,38.257587665057486,-0.4491227932051629,0.0,-0.0118788952349008,-0.0118788952349008,1,11.63,0.0,1,0,0,1,0,16.830000000000002,20.99974402204592,2,1,1,1,1,17.660000000000004,20.99974402204592,2,1,1,1,1,28.35,20.99974402204592,3,1,1,1,1,32.48573006573013,0.555187851019173,13.458903377601937,22.294320136876664,,,,-1.7459304519956655,-0.44371832093751584,-0.7420916454237338,-1.194434774782835,0.94579276468475,0.6402884855859364,-0.8051028961830892,0.8973850504471704,0.8157520237958057,-0.9038831894923484
Fore_and_Aft_Reef,2011,Storm_Only,1.41,23.014637510584315,9.286001454614487,2.8103399048720967,6.475661549742391,6.475661549742391,0.6973573697346821,0.6973573697346821,10,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,74.99657739052023,11.444631448076798,14.49936617425588,51.87676939562039,4.28113273269191,19.649164856899212,91.3703125307738,0.8704467824760119,-0.3247429509518293,2.659795494819107,0.2962777317204081,-1.188989674637054,-0.9941059666343468,0.6956507295761996,-1.3149115044631652,-0.5525116480315188,0.9204859136051936
Fore_and_Aft_Reef,2017,Heatwave_Only,6.88,0.0,20.6087314838366,23.5749849284998,-2.9662534446631987,0.0,-0.1439318789217874,-0.1439318789217874,10,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,71.32074140464712,1.8885398228843155,41.60557163090948,47.72808646131026,4.787980917053622,18.418477835317983,65.77812621368113,0.644213380972349,2.7748112411679497,-0.3255494331355793,0.0872181815256343,-0.3415325361012326,0.6462862633922493,-0.8051028961830892,-1.3149115044631652,-0.5525116480315188,0.9204859136051936
Fore_and_Aft_Reef,2020,Concurrent,4.6000000000000005,30.187835979791867,23.5749849284998,28.037032384678795,-4.462047456178997,0.0,-0.1892704266709765,-0.1892704266709765,10,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,65.77812621368113,3.490069738296712,18.77123913218236,48.75168559950063,,,,0.3030869834134901,0.16373935455264604,0.17477218342780226,0.13879917211907938,-0.11952135594426848,-0.03746040652742866,1.1634053751144295,-1.3149115044631652,-0.5525116480315188,0.9204859136051936
Fork_Reef,1988,Storm_Only,0.0,22.481028,10.13322078593697,11.686893720648715,-1.553672934711745,0.0,-0.1533246899019465,-0.1533246899019465,1,7.949999999999999,0.0,1,0,0,1,0,7.949999999999999,0.0,1,0,0,1,0,7.949999999999999,0.0,1,0,0,1,0,7.949999999999999,0.0,1,0,0,1,0,,,,,,,,,,,,-1.1255789893710635,-1.416949301979411,0.6608547695103172,-0.26988728512049354,-0.5525116480315188,-0.9038831894923484
Fork_Reef,1989,Storm_Only,0.33,33.461362281413145,12.755343062295427,11.686893720648715,1.068449341646712,1.068449341646712,0.0837648455575475,0.0837648455575475,1,7.949999999999999,22.80094608347571,1,1,0,1,1,7.949999999999999,22.80094608347571,1,1,0,1,1,7.949999999999999,22.80094608347571,1,1,0,1,1,7.949999999999999,22.80094608347571,1,1,0,1,1,,,,,,,,,,,,-0.9293245317023915,-1.317985968175247,1.376867632076642,-0.26988728512049354,0.9331115184490535,-0.9038831894923484
Fork_Reef,2016,Heatwave_Only,4.36,0.0,10.363851160433155,17.557332371427364,-7.193481210994209,0.0,-0.6940934503630558,-0.6940934503630558,16,3.31,0.0,0,0,0,0,0,6.68,0.0,0,0,0,0,0,8.57,0.0,0,0,0,0,0,8.57,0.0,0,0,0,0,0,73.87475413714945,2.592723852850914,26.534208426431864,50.12269389499695,2.3058587003416644,15.632082284715924,66.5861865220604,0.8014029264739074,1.051423322630217,-0.10556072806023101,0.20788673125727247,-1.1083173080693316,-0.10943374020318432,-0.8051028961830892,-0.43682826104064354,-0.5525116480315188,2.136731982336888
Fork_Reef,2017,Heatwave_Only,5.33,0.0,17.557332371427364,20.65387094900915,-3.0965385775817857,0.0,-0.1763672585375819,-0.1763672585375819,1,6.7,0.0,1,0,0,1,0,8.95,0.0,1,0,0,1,0,11.7,0.0,1,0,0,1,0,12.93,0.0,1,0,0,1,0,73.1172425047278,1.8312670073170128,29.001876578724342,63.22258973481521,2.48705976477183,15.161476905761534,66.5861865220604,0.7547810331304706,1.3335974977809903,-0.343441591998182,0.8680139029969455,-0.5699164994792532,0.18145848340299445,-0.8051028961830892,-0.13843769778179266,-0.5525116480315188,-0.9038831894923484
Fork_Reef,2020,Concurrent,5.96,36.51172104748385,20.65387094900915,23.295868247260657,-2.641997298251507,0.0,-0.1279177789371369,-0.1279177789371369,3,5.48,0.0,1,0,0,1,0,12.18,0.0,2,0,0,2,0,13.15,0.0,2,0,0,2,0,14.43,0.0,2,0,0,2,0,66.5861865220604,2.3058587003416644,15.632082284715924,52.73207531154977,,,,0.35281995106691993,-0.19521855203614707,-0.19517805924955867,0.33937812596465,-0.33815404329150917,0.37038848430185284,1.5757774335428576,0.28614446932221116,-0.5525116480315188,-0.4984678332484502
Fork_Reef,2022,Heatwave_Only,4.8,0.0,23.295868247260657,40.90245759650253,-17.606589349241872,0.0,-0.755781633136263,-0.755781633136263,2,5.96,36.85445892368115,1,1,1,1,1,11.44,36.85445892368115,2,1,1,1,1,18.14,36.85445892368115,3,1,1,2,1,18.14,36.85445892368115,3,1,1,2,1,61.1510932480232,2.48705976477183,14.690871526807143,74.77611980337593,,,,0.018311109105339986,-0.30284459932666874,-0.13857043137683098,1.4502169388856698,-0.14041202660320573,0.022517371535700784,-0.8051028961830892,0.18887177469157249,1.8487851124045358,-0.7011755113703992
Gannet_Cay,1992,Storm_Only,1.62,22.481028,61.3860107488418,46.64886130660037,14.737149442241432,14.737149442241432,0.2400734183971954,0.2400734183971954,10,1.15,0.0,0,0,0,0,0,1.15,0.0,0,0,0,0,0,1.15,0.0,0,0,0,0,0,1.15,0.0,0,0,0,0,0,,,,,0.0827386912649592,,31.680130723070583,,,,,2.7104696147944822,-0.9311292996680607,0.6608547695103172,-1.163744479023659,-0.5525116480315188,0.9204859136051936
Gannet_Cay,1994,Storm_Only,0.32,29.117304,59.87610152377047,38.254237533949954,21.62186398982052,21.62186398982052,0.3611100829808828,0.3611100829808828,2,1.85,22.481028,0,1,0,0,1,2.7700000000000005,22.481028,0,1,0,0,1,2.7700000000000005,22.481028,0,1,0,0,1,2.7700000000000005,22.481028,0,1,0,0,1,31.680130723070583,0.0,,,0.3693071211545471,,46.876282060892976,-1.7955119567851656,,-0.9155336026704305,,2.5974594707722023,-1.3209848570784035,1.0935974213969293,-0.9507961475349638,0.9122668695275762,-0.7011755113703992
Gannet_Cay,2002,Heatwave_Only,4.2,0.0,6.358417180812206,3.6767479510544168,2.681669229757789,2.681669229757789,0.4217510668929151,0.4217510668929151,8,0.14,0.0,0,0,0,0,0,2.51,0.0,0,0,0,0,0,2.8600000000000003,0.0,0,0,0,0,0,3.18,29.117304,0,1,0,0,1,81.32007834095751,1.3435581348860737,,51.63040385263524,2.1864314426648788,,87.66731615747963,1.2596336599447215,,-0.49580296166021437,0.28386293154997,-1.4081066353961547,-0.1574159626536881,-0.8051028961830892,-0.9849730402430261,-0.5525116480315188,0.5150705573612954
Gannet_Cay,2009,Storm_Only,0.29,42.338412,13.104038634443802,6.1165543497174895,6.987484284726312,6.987484284726312,0.5332313555883296,0.5332313555883296,7,1.96,0.0,0,0,0,0,0,5.16,0.0,0,0,0,0,0,9.36,0.0,1,0,0,1,0,9.36,0.0,1,0,0,1,0,71.74939685157914,0.9442562609905182,17.835086912726684,44.5907222128444,1.8916968585680607,3.9978374994393335,92.8113683355441,0.6705954557453255,0.056691743594476304,-0.6205457823353863,-0.07087921202476118,-0.9032261834215154,-1.329981523787873,1.9557281309694814,-0.6366316337954687,-0.5525116480315188,0.31236287923934625
Gannet_Cay,2020,Heatwave_Only,6.8,0.0,23.560759614131285,4.941148532649486,18.6196110814818,18.6196110814818,0.7902805930889477,0.7902805930889477,11,1.11,0.0,0,0,0,0,0,2.08,0.0,0,0,0,0,0,2.08,0.0,0,0,0,0,0,2.22,0.0,0,0,0,0,0,65.32811963502485,1.1057069661974366,21.76564235465419,29.873995670522568,3.1468124001562647,15.451906390348606,86.65203069889037,0.27539082956448874,0.5061448998788477,-0.5701082119553019,-0.812481373480105,-0.12058605890710516,0.6222951521669974,-0.8051028961830892,-1.0414963627986673,-0.5525116480315188,1.1231935917271427
Gannet_Cay,2024,Heatwave_Only,8.47,0.0,4.941148532649486,6.879262317708815,-1.938113785059328,0.0,-0.3922395314071028,-0.3922395314071028,4,0.95,0.0,0,0,0,0,0,7.75,0.0,1,0,0,1,0,8.86,0.0,1,0,0,1,0,9.21,0.0,1,0,0,1,0,89.46423674317425,2.7748636490123664,20.344384385867365,49.69160469444498,2.1279116135764875,12.814944234211747,87.036979065403,1.7608749190213269,0.34362616953566305,-0.0486598382429109,0.18616337572776512,-1.5141830348165006,1.1231095989941302,-0.8051028961830892,-0.2961772025882336,-0.5525116480315188,-0.29576015512650106
Green_Island,1990,Storm_Only,0.0,19.051087112456987,6.837518918933692,7.9453553563263375,-1.1078364373926457,0.0,-0.1620231622796609,-0.1620231622796609,4,1.21,0.0,0,0,0,0,0,1.21,19.78307543524911,0,1,0,0,1,1.21,19.78307543524911,0,1,0,0,1,1.21,19.78307543524911,0,1,0,0,1,,,,,0.5666934850690116,,68.8531743987239,,,,,-1.3722479522863298,-1.416949301979411,0.4371929273130242,-1.1558575037833372,0.7364785133082536,-0.29576015512650106
Green_Island,2006,Storm_Only,0.98,25.00307301656869,9.855858574930226,8.589089089968745,1.2667694849614808,1.2667694849614808,0.1285295923567418,0.1285295923567418,16,1.53,0.0,0,0,0,0,0,4.78,0.0,0,0,0,0,0,6.04,0.0,0,0,0,0,0,6.99,0.0,0,0,0,0,0,70.74595927725143,3.5471985759656226,,49.49947066048829,2.810990296514488,8.200321276432845,62.19539430074481,0.6088377776255222,,0.19261936326492463,0.1764813982539256,-1.1463383455573466,-1.1230581894700757,0.8253139403837632,-0.6865824769841751,-0.5525116480315188,2.136731982336888
Green_Island,2010,Storm_Only,1.4,18.51984,21.13129342861967,9.032050469533177,12.099242959086494,12.099242959086494,0.5725746509534336,0.5725746509534336,4,2.75,0.0,0,0,0,0,0,4.23,26.91502165445073,0,1,0,0,1,5.26,26.91502165445073,0,1,0,0,1,7.27,26.91502165445073,0,1,0,0,1,55.082391478914985,2.810990296514488,8.336550037428056,37.53686277238878,2.4236770314385314,8.776564921986111,59.17214361114809,-0.35519387022809956,-1.029451790509424,-0.03737379075461119,-0.4263358003224709,-0.3024210453838301,-0.9971048555375034,0.40255101605861854,-0.7588797500204605,1.2011690786273013,-0.29576015512650106
Green_Island,2017,Heatwave_Only,11.08,0.0,6.198594560661906,8.99188005392466,-2.793285493262754,0.0,-0.450632069241915,-0.450632069241915,2,5.55,26.087139456572835,0,1,0,0,1,7.859999999999999,26.087139456572835,0,1,0,0,1,10.31,44.60697945657283,0,2,0,0,1,12.48,44.60697945657283,0,2,0,0,1,69.80951065265539,3.3245109627519907,13.956702004373936,45.76391421538472,3.722883841936492,10.718395694059833,72.4424621096481,0.5512030086940495,-0.3867957899358968,0.12305124245776772,-0.011759969550288747,-1.4200686639878737,1.9058196027179721,-0.8051028961830892,-0.2817177479809766,1.1472274146375074,-0.7011755113703992
Green_Island,2020,Heatwave_Only,5.42,0.0,11.81418176873147,14.914060547652012,-3.099878778920542,0.0,-0.2623862438891007,-0.2623862438891007,3,11.84,0.0,1,0,0,1,0,17.389999999999997,26.087139456572835,1,1,0,1,1,19.41,26.087139456572835,1,1,0,1,1,19.7,26.087139456572835,1,1,0,1,1,72.4424621096481,3.722883841936492,10.718395694059833,35.80251769386034,9.176992753909254,16.31583965523116,66.30566602187059,0.7132509255213292,-0.757091289818866,0.2475038430557869,-0.5137325495416223,-0.9997663646071702,0.20844848353140275,-0.8051028961830892,0.9709968193568422,1.1472274146375074,-0.4984678332484502
Green_Island,2022,Heatwave_Only,4.23,0.0,14.914060547652012,16.26868029146519,-1.3546197438131795,0.0,-0.0908283655872942,-0.0908283655872942,2,6.34,0.0,1,0,0,1,0,17.569999999999997,0.0,2,0,0,1,0,23.119999999999997,26.087139456572835,2,1,0,1,1,23.12,26.087139456572835,2,1,0,1,1,66.30566602187059,9.176992753909254,16.31583965523116,51.06067234582549,,,,0.3355550058426636,-0.11703191585933505,1.9513799689340137,0.25515314233942293,-0.7677539088644275,-0.14841929594421857,-0.8051028961830892,0.9946577450778084,-0.5525116480315188,-0.7011755113703992
Green_Island,2024,Heatwave_Only,8.15,0.0,17.57237117369634,26.561785128535703,-8.989413954839364,0.0,-0.5115652216756839,-0.5115652216756839,2,5.48,0.0,1,0,0,1,0,11.51,0.0,2,0,0,1,0,22.74,0.0,3,0,0,1,0,26.41,0.0,3,0,0,1,0,66.30566602187059,9.176992753909254,16.31583965523116,51.06067234582549,,,,0.3355550058426636,-0.11703191585933505,1.9513799689340137,0.25515314233942293,-0.5687909104821668,1.0271451540931227,-0.8051028961830892,0.19807324580528157,-0.5525116480315188,-0.7011755113703992
Grub_Reef_18_077,1988,Storm_Only,0.0,22.6711694553349,26.7353255754215,9.112010753423574,17.623314821997923,17.623314821997923,0.6591771165188094,0.6591771165188094,10,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,,,,,,,,,,,,0.11701640787475551,-1.416949301979411,0.6732536386374007,-1.3149115044631652,-0.5525116480315188,0.9204859136051936
Grub_Reef_18_077,1989,Storm_Only,0.34,29.20178981897609,9.112010753423574,9.539463029803017,-0.4274522763794426,0.0,-0.0469108617128046,-0.0469108617128046,1,0.0,23.760244488434715,0,1,0,0,1,0.0,23.760244488434715,0,1,0,0,1,0.0,23.760244488434715,0,1,0,0,1,0.0,23.760244488434715,0,1,0,0,1,,,,,,,,,,,,-1.2020121225257303,-1.3149870792720906,1.099106628269959,-1.3149115044631652,0.9956157640517302,-0.9038831894923484
Grub_Reef_18_077,2017,Heatwave_Only,4.73,0.0,11.530810267646618,6.851916060738547,4.678894206908072,4.678894206908072,0.4057732369455604,0.4057732369455604,17,5.550000000000001,0.0,0,0,0,0,0,7.29,0.0,0,0,0,0,0,9.6,0.0,0,0,0,0,0,10.07,0.0,0,0,0,0,0,83.77351662551591,1.5428963386827872,16.48779593796084,51.43351763437869,1.7060757493142404,10.083538461599879,83.059790517817,1.4106332395310017,-0.09736897123034832,-0.43352924987586033,0.27394148301316845,-1.0209754900417776,0.0015251492136055856,-0.8051028961830892,-0.35664401276403596,-0.5525116480315188,2.339439660458837
Grub_Reef_18_077,2020,Concurrent,5.7700000000000005,38.377224,7.5388999596790045,6.851916060738547,0.6869838989404577,0.6869838989404577,0.0911252175535843,0.0911252175535843,3,4.880000000000001,0.0,1,0,0,1,0,10.43,0.0,1,0,0,1,0,11.410000000000002,0.0,1,0,0,1,0,12.170000000000002,0.0,1,0,0,1,0,83.059790517817,1.7060757493142404,9.70045992675724,41.92653346180784,,,,1.3667061748558516,-0.8734907275748038,-0.382551627958654,-0.2051324463029058,-1.3197526293139306,0.3134095951418798,1.6974243775177829,0.056107691479484655,-0.5525116480315188,-0.4984678332484502
Grub_Reef_18_077,2022,Heatwave_Only,4.74,0.0,6.851916060738547,19.0176065232126,-12.165690462474052,0.0,-1.7755165642182067,-1.0,2,5.7700000000000005,38.377224,1,1,1,1,1,10.650000000000002,38.377224,2,1,1,1,1,16.200000000000003,38.377224,2,1,1,1,1,16.200000000000003,38.377224,2,1,1,1,1,80.00003712517206,1.3547318783917528,10.46661699644252,47.52627540922347,,,,1.1783902596624756,-0.7858818086147987,-0.49231225857685273,0.07704856180736727,-1.3711703887865778,0.004524038116762005,-0.8051028961830892,0.08502660069399916,1.948002709174625,-0.7011755113703992
Hastings_Reef,1999,Storm_Only,0.95,19.857384,28.153902017560416,23.906750775874585,4.247151241685831,4.247151241685831,0.1508547994177417,0.1508547994177417,8,1.55,0.0,0,0,0,0,0,6.7700000000000005,0.0,0,0,0,0,0,6.7700000000000005,0.0,0,0,0,0,0,6.77,17.628862659932206,0,1,0,0,1,55.92647166825089,4.973428927096498,,42.69015327274059,8.014761172556614,,61.645541293310025,-0.3032440190624851,,0.6381769941292927,-0.16665227880850453,0.2231906899910593,-1.132054856179545,0.48977046527607526,-0.42499779818016037,-0.5525116480315188,0.5150705573612954
Hastings_Reef,2010,Storm_Only,1.52,18.51984,25.40680297015538,20.00196770726912,5.404835262886259,5.404835262886259,0.2127318131775634,0.2127318131775634,11,3.28,0.0,0,0,0,0,0,4.23,0.0,0,0,0,0,0,5.92,0.0,0,0,0,0,0,9.25,0.0,0,0,0,0,0,61.9397765389658,2.5917279800173927,11.388341588025106,56.051218398226176,2.4900995547451963,10.88174400966163,58.60887855084488,0.06685149673546613,-0.680483975399511,-0.10587184101613888,0.5066356801619192,0.01758226410966489,-0.9611181886996255,0.40255101605861854,-0.7588797500204605,-0.5525116480315188,1.1231935917271427
Hastings_Reef,2016,Heatwave_Only,5.29,0.0,26.97630886397926,9.773092201931195,17.203216662048064,17.203216662048064,0.637715736010832,0.637715736010832,6,3.29,0.0,0,0,0,0,0,4.99,0.0,0,0,0,0,0,9.34,18.51984,0,1,0,0,1,9.79,18.51984,0,1,0,0,1,62.60621451459119,2.1708999877408823,19.645156166498253,50.38813508633429,3.8388893429302,11.453741852380801,64.68089183936938,0.10786816088924885,0.2636704648517386,-0.23733947041517459,0.22126278745217098,0.1350529598042854,0.1694629277903685,-0.8051028961830892,-0.6589780636430479,-0.5525116480315188,0.10965520111739717
Hastings_Reef,2017,Heatwave_Only,10.25,0.0,33.58429811537357,9.773092201931195,23.81120591344237,23.81120591344237,0.7089981702652449,0.7089981702652449,1,6.92,0.0,1,0,0,1,0,8.870000000000001,0.0,1,0,0,1,0,11.8,18.51984,1,1,0,1,1,14.63,18.51984,1,1,0,1,1,56.59761691806289,3.5193667229940417,17.00653328581727,57.42899459362028,3.8388893429302,8.069121855642882,82.30395908983911,-0.2619376404994793,-0.038052128681926554,0.18392462860109537,0.5760642858758083,0.6296322395371269,1.6569118237559841,-0.8051028961830892,-0.1489536647688885,-0.5525116480315188,-0.9038831894923484
Hastings_Reef,2020,Heatwave_Only,7.59,0.0,10.476015195658842,12.74133374805204,-2.2653185523931985,0.0,-0.2162385706859154,-0.2162385706859154,3,10.84,0.0,1,0,0,1,0,17.76,0.0,2,0,0,2,0,19.42,0.0,2,0,0,2,0,19.71,0.0,2,0,0,2,0,80.84628520105804,3.5884379033138925,10.517726495620837,69.115774445389,5.798635328317846,9.125125785807176,76.78797667796707,1.2304735358095589,-0.7800375135625598,0.20550262365632346,1.164982016568185,-1.0999223174536696,0.8592073755163595,-0.8051028961830892,1.019633166672162,-0.5525116480315188,-0.4984678332484502
Hastings_Reef,2022,Heatwave_Only,4.74,0.0,13.65697275712128,13.942439935823108,-0.285467178701829,0.0,-0.020902668825562,-0.020902668825562,2,8.969999999999999,0.0,1,0,0,1,0,19.36,0.0,2,0,0,1,0,26.28,0.0,3,0,0,2,0,26.28,0.0,3,0,0,2,0,76.78797667796707,3.449007426985263,6.326300939129411,54.44419249031656,6.0293932106979415,11.30739070353394,70.98744065283311,0.9807004379187132,-1.259320778619935,0.16194422325205826,0.4256547715751321,-0.86184146717431,0.004524038116762005,-0.8051028961830892,1.2299525064140833,-0.5525116480315188,-0.7011755113703992
Hastings_Reef,2024,Heatwave_Only,7.62,0.0,18.97647266268013,15.379763518519656,3.5967091441604744,3.5967091441604744,0.1895351790659126,0.1895351790659126,2,6.47,0.0,1,0,0,1,0,14.51,0.0,2,0,0,1,0,24.9,0.0,3,0,0,1,0,30.19,0.0,4,0,0,2,0,70.98744065283311,5.798635328317846,7.173892500554623,61.916805536341,3.692968380057173,14.751792896334718,76.1366408349692,0.6237000166393372,-1.1623999469077266,0.895973365389208,0.8022131027172165,-0.4637000157070452,0.868204042225829,-0.8051028961830892,0.5924220078213841,-0.5525116480315188,-0.7011755113703992
Hastings_Reef,2025,Heatwave_Only,6.03,0.0,17.748490360107017,15.379763518519656,2.3687268415873604,2.3687268415873604,0.133460750380861,0.133460750380861,1,13.16,0.0,2,0,0,1,0,21.68,0.0,3,0,0,1,0,22.27,0.0,3,0,0,1,0,32.52,0.0,4,0,0,1,0,70.75494134064459,6.0293932106979415,11.996486713712477,85.16265993627614,,,,0.6093905886763324,-0.6109434867185768,0.9680626567824461,1.9736132655382295,-0.5556091547243548,0.3913807066239483,-0.8051028961830892,1.5349155490398692,-0.5525116480315188,-0.9038831894923484
Havannah_Island,1998,Heatwave_Only,5.4,0.0,42.32133932133041,7.220983267184383,35.10035605414603,35.10035605414603,0.8293772507444034,0.8293772507444034,3,4.6,0.0,1,0,0,1,0,8.83,0.0,2,0,0,2,0,8.83,0.0,2,0,0,2,0,8.83,0.0,2,0,0,2,0,,,,20.045596626780192,,,,,,,-1.3077519727892801,1.2835618060427791,0.2024507057250899,-0.8051028961830892,-0.15421164826243666,-0.5525116480315188,-0.4984678332484502
Havannah_Island,2000,Storm_Only,0.0,26.442216,21.57583073202026,5.839616539882448,15.736214192137812,15.736214192137812,0.7293445331300272,0.7293445331300272,2,5.890000000000001,0.0,1,0,0,1,0,10.49,0.0,2,0,0,1,0,14.72,0.0,3,0,0,2,0,14.72,0.0,3,0,0,2,0,,,,23.4056655777558,,,,,,,-1.1384320911215347,-0.26914936000936424,-1.416949301979411,0.9191585229620157,0.06399466671980678,-0.5525116480315188,-0.7011755113703992
Havannah_Island,2017,Heatwave_Only,8.71,0.0,3.268797560277528,5.9477689859175324,-2.6789714256400043,0.0,-0.8195586836563087,-0.8195586836563087,17,5.75,0.0,0,0,0,0,0,9.53,0.0,0,0,0,0,0,11.27,0.0,0,0,0,0,0,11.27,0.0,0,0,0,0,0,,,12.855112446285936,17.41581134264752,,6.389572459857488,,,-0.5127609139820186,,-1.4402715548626288,-1.639351237716001,1.195082932669886,-0.8051028961830892,-0.06219693712534616,-0.5525116480315188,2.339439660458837
Havannah_Island,2020,Concurrent,8.18,38.377224,18.23161304343047,10.69991748094547,7.531695562485002,7.531695562485002,0.4131118593041306,0.4131118593041306,3,8.860000000000001,0.0,1,0,0,1,0,14.61,0.0,1,0,0,1,0,16.59,0.0,1,0,0,1,0,18.39,0.0,1,0,0,1,0,,,6.389572459857488,20.664190281752592,,10.524794985634127,,,-1.2520857745309961,,-1.276579932575661,-0.5194495213396161,1.0361418208025919,1.6974243775177829,0.6055669665552542,-0.5525116480315188,-0.4984678332484502
Havannah_Island,2022,Heatwave_Only,7.62,0.0,11.03729074068244,10.69991748094547,0.3373732597369709,0.3373732597369709,0.0305666732591761,0.0305666732591761,2,8.47,38.377224,1,1,1,1,1,17.18,38.377224,2,1,1,1,1,22.93,38.377224,2,1,1,1,1,22.93,38.377224,2,1,1,1,1,,,11.871443667031162,23.11764451012928,,9.231791002168725,,,-0.6252419727296965,,-1.1529459876515986,-1.0579132819924126,0.868204042225829,-0.8051028961830892,0.9433924060157154,1.948002709174625,-0.7011755113703992
Havannah_Island,2024,Concurrent,6.92,23.818572,18.37176163590605,16.814527525738136,1.557234110167915,1.557234110167915,0.0847623728757961,0.0847623728757961,2,8.62,0.0,1,0,0,1,0,16.95,38.377224,2,1,1,1,1,25.66,38.377224,3,1,1,1,1,28.99,38.377224,3,1,1,1,1,,,7.439581113272788,36.35886488862407,,9.758719549007656,,,-1.1320188500527653,,-0.48569721974393304,-0.5089600082237287,0.6582818190048751,0.7480742187277739,0.9131590009278141,1.948002709174625,-0.7011755113703992
Havannah_Island,2025,Heatwave_Only,5.3500000000000005,0.0,18.40777023863809,16.814527525738136,1.5932427128999542,1.5932427128999542,0.0865527270410906,0.0865527270410906,1,15.4,18.51984,2,1,1,1,1,23.72,56.897064,3,2,2,1,1,23.87,56.897064,3,2,2,1,1,32.58,56.897064,4,2,2,1,1,,,10.49707234422573,37.092348596009984,,,,,-0.7823992849895399,,-0.4487356643854508,-0.5062649207885244,0.18745626120930756,-0.8051028961830892,1.8030727072108188,3.154685240802255,-0.9038831894923484
