reef_name,year,max_dhw,dhw_peak_date,min_dist,max_wind_ms,storm_name,storm_peak_date,has_storm,has_heatwave
Michaelmas_Cay,2018,0.15,2018.0930869267625,,0.0,,,0,0
Michaelmas_Cay,2019,0.48,2019.1478439425052,,0.0,,,0,0
Michaelmas_Cay,2020,7.83,2020.1998631074607,,0.0,,,0,1
Michaelmas_Cay,2021,1.23,2021.123203285421,,0.0,,,0,0
Michaelmas_Cay,2022,4.78,2022.1998631074607,,0.0,,,0,1
Michaelmas_Cay,2023,0.95,2023.290212183436,,0.0,,,0,0
Michaelmas_Cay,2024,0.65,2023.498288843258,,0.0,,,0,0
Michaelmas_Cay,2025,0.0,,,0.0,,,0,0
Monsoon_Reef,1985,0.0,,,0.0,,,0,0
Monsoon_Reef,1986,0.0,,,0.0,,,0,0
Monsoon_Reef,1987,0.0,,,0.0,,,0,0
Monsoon_Reef,1988,0.0,,,0.0,,,0,0
Monsoon_Reef,1989,0.0,,,0.0,,,0,0
Monsoon_Reef,1990,0.0,,,0.0,,,0,0
Monsoon_Reef,1991,0.0,,,0.0,,,0,0
Monsoon_Reef,1992,0.0,,,0.0,,,0,0
Monsoon_Reef,1993,0.0,,,0.0,,,0,0
Monsoon_Reef,1994,0.0,,,0.0,,,0,0
Monsoon_Reef,1995,0.0,,,0.0,,,0,0
Monsoon_Reef,1996,0.0,,,0.0,,,0,0
Monsoon_Reef,1997,0.0,,,0.0,,,0,0
Monsoon_Reef,1998,0.0,,,0.0,,,0,0
Monsoon_Reef,1999,0.0,,,0.0,,,0,0
Monsoon_Reef,2000,0.0,,,0.0,,,0,0
Monsoon_Reef,2001,0.0,,,0.0,,,0,0
Monsoon_Reef,2002,0.0,,,0.0,,,0,0
Monsoon_Reef,2003,0.0,,,0.0,,,0,0
Monsoon_Reef,2004,0.0,,,0.0,,,0,0
Monsoon_Reef,2005,0.0,,,0.0,,,0,0
Monsoon_Reef,2006,0.0,,,0.0,,,0,0
Monsoon_Reef,2007,0.0,,,0.0,,,0,0
Monsoon_Reef,2008,0.0,,,0.0,,,0,0
Monsoon_Reef,2009,0.0,,,0.0,,,0,0
Monsoon_Reef,2010,0.0,,,0.0,,,0,0
Monsoon_Reef,2011,0.0,,,0.0,,,0,0
Monsoon_Reef,2012,0.0,,,0.0,,,0,0
Monsoon_Reef,2013,0.0,,,0.0,,,0,0
Monsoon_Reef,2014,0.0,,,0.0,,,0,0
Monsoon_Reef,2015,0.0,,,0.0,,,0,0
Monsoon_Reef,2016,0.0,,,0.0,,,0,0
Monsoon_Reef,2017,3.52,2017.2436687200548,,0.0,,,0,0
Monsoon_Reef,2018,1.41,2018.0520191649555,,0.0,,,0,0
Monsoon_Reef,2019,3.35,2019.0520191649555,,0.0,,,0,0
Monsoon_Reef,2020,9.9,2020.1889117043122,,0.0,,,0,1
Monsoon_Reef,2021,5.87,2021.0739219712525,,0.0,,,0,1
Monsoon_Reef,2022,6.55,2022.0876112251883,,0.0,,,0,1
Monsoon_Reef,2023,0.77,2022.9664613278576,,0.0,,,0,0
Monsoon_Reef,2024,5.4,2024.1916495550993,,0.0,,,0,1
Monsoon_Reef,2025,11.95,2025.2026009582478,,0.0,,,0,1
Moore_Reef,1985,0.0,,,0.0,,,0,0
Moore_Reef,1986,0.0,,54.27869188384846,24.592774699882018,WINIFRED,1986.0876112251883,1,0
Moore_Reef,1987,0.0,,,0.0,,,0,0
Moore_Reef,1988,0.0,,,0.0,,,0,0
Moore_Reef,1989,1.1,1989.1314168377824,,0.0,,,0,0
Moore_Reef,1990,0.0,1989.498288843258,39.799783851886296,22.481028000000002,FELICITY,1989.9582477754961,1,0
Moore_Reef,1991,0.0,,51.84881389334724,21.723190851295726,JOY,1990.977412731006,1,0
Moore_Reef,1992,0.0,,,0.0,,,0,0
Moore_Reef,1993,0.0,,,0.0,,,0,0
Moore_Reef,1994,2.66,1994.1998631074607,,0.0,,,0,0
Moore_Reef,1995,2.13,1995.1533196440794,,0.0,,,0,0
Moore_Reef,1996,1.23,1996.0958247775495,,0.0,,,0,0
Moore_Reef,1997,0.0,1996.501026694045,,0.0,,,0,0
Moore_Reef,1998,0.29,1998.1341546885694,,0.0,,,0,0
Moore_Reef,1999,1.31,1999.0465434633813,,0.0,,,0,0
Moore_Reef,2000,0.0,1999.498288843258,,0.0,,,0,0
Moore_Reef,2001,1.21,2001.2327173169062,,0.0,,,0,0
Moore_Reef,2002,1.87,2002.0328542094455,,0.0,,,0,0
Moore_Reef,2003,0.0,2002.498288843258,,0.0,,,0,0
Moore_Reef,2004,1.65,2004.1615331964408,,0.0,,,0,0
Moore_Reef,2005,0.64,2005.104038329911,,0.0,,,0,0
Moore_Reef,2006,0.76,2006.1177275838468,76.7875487101488,26.170760163037066,LARRY,2006.2135523613963,1,0
Moore_Reef,2007,0.0,2006.498288843258,,0.0,,,0,0
Moore_Reef,2008,0.0,2007.498288843258,,0.0,,,0,0
Moore_Reef,2009,2.32,2009.1478439425052,,0.0,,,0,0
Moore_Reef,2010,1.22,2010.186173853525,8.445946318283285,18.519840000000002,OLGA,2010.065708418891,1,0
Moore_Reef,2011,1.7,2011.0328542094455,91.48394185584627,25.852766275965323,YASI,2011.0903490759754,1,0
Moore_Reef,2012,0.47,2012.1204654346338,,0.0,,,0,0
Moore_Reef,2013,2.79,2013.167008898015,,0.0,,,0,0
Moore_Reef,2014,0.0,2013.498288843258,,0.0,,,0,0
Moore_Reef,2015,1.86,2015.1779603011637,,0.0,,,0,0
Moore_Reef,2016,3.01,2016.1724845995893,,0.0,,,0,0
Moore_Reef,2017,10.7,2017.2518822724162,,0.0,,,0,1
Moore_Reef,2018,0.15,2018.0930869267625,,0.0,,,0,0
Moore_Reef,2019,0.72,2019.1478439425052,,0.0,,,0,0
Moore_Reef,2020,5.6000000000000005,2020.1943874058863,,0.0,,,0,1
Moore_Reef,2021,0.61,2021.123203285421,,0.0,,,0,0
Moore_Reef,2022,0.0,2021.498288843258,,0.0,,,0,0
Moore_Reef,2023,0.0,,,0.0,,,0,0
Moore_Reef,2024,0.0,,,0.0,,,0,0
Moore_Reef,2025,0.0,,,0.0,,,0,0
Myrmidon_Reef,1985,0.0,,,0.0,,,0,0
Myrmidon_Reef,1986,0.0,,,0.0,,,0,0
Myrmidon_Reef,1987,0.0,,,0.0,,,0,0
Myrmidon_Reef,1988,0.0,,,0.0,,,0,0
Myrmidon_Reef,1989,0.0,,94.49786794761734,25.313772829223417,AIVU,1989.2546201232033,1,0
Myrmidon_Reef,1990,0.72,1990.208076659822,,0.0,,,0,0
Myrmidon_Reef,1991,0.16,1991.1204654346338,,0.0,,,0,0
Myrmidon_Reef,1992,0.15,1992.208076659822,,0.0,,,0,0
Myrmidon_Reef,1993,0.0,1992.501026694045,,0.0,,,0,0
Myrmidon_Reef,1994,2.17,1994.0520191649555,,0.0,,,0,0
Myrmidon_Reef,1995,1.2,1995.1423682409309,,0.0,,,0,0
Myrmidon_Reef,1996,0.72,1996.0985626283368,,0.0,,,0,0
Myrmidon_Reef,1997,0.0,1996.501026694045,,0.0,,,0,0
Myrmidon_Reef,1998,0.65,1998.1204654346338,,0.0,,,0,0
Myrmidon_Reef,1999,0.93,1999.041067761807,,0.0,,,0,0
Myrmidon_Reef,2000,0.0,1999.498288843258,49.151693228577784,21.22776573664167,TESSI,2000.2546201232033,1,0
Myrmidon_Reef,2001,2.57,2001.2217659137577,,0.0,,,0,0
Myrmidon_Reef,2002,3.82,2002.1122518822724,,0.0,,,0,0
Myrmidon_Reef,2003,0.29,2003.145106091718,,0.0,,,0,0
Myrmidon_Reef,2004,4.03,2004.1697467488023,,0.0,,,0,1
Myrmidon_Reef,2005,1.45,2005.1149897330595,,0.0,,,0,0
Myrmidon_Reef,2006,0.95,2006.1204654346338,88.9794992570431,23.780275825059334,LARRY,2006.2135523613963,1,0
Myrmidon_Reef,2007,0.0,2006.498288843258,,0.0,,,0,0
Myrmidon_Reef,2008,0.29,2008.0492813141684,,0.0,,,0,0
Myrmidon_Reef,2009,2.99,2009.1423682409309,,0.0,,,0,0
Myrmidon_Reef,2010,1.27,2010.186173853525,,0.0,,,0,0
Myrmidon_Reef,2011,2.2,2011.0547570157426,84.68308852396478,27.18399846726588,YASI,2011.0903490759754,1,0
Myrmidon_Reef,2012,1.11,2012.1204654346338,,0.0,,,0,0
Myrmidon_Reef,2013,1.14,2013.1642710472279,,0.0,,,0,0
Myrmidon_Reef,2014,0.0,2013.498288843258,,0.0,,,0,0
Myrmidon_Reef,2015,3.45,2015.1806981519508,,0.0,,,0,0
Myrmidon_Reef,2016,7.24,2016.2464065708418,,0.0,,,0,1
Myrmidon_Reef,2017,7.46,2017.2464065708418,,0.0,,,0,1
Myrmidon_Reef,2018,0.46,2018.1478439425052,,0.0,,,0,0
Myrmidon_Reef,2019,0.0,2018.498288843258,,0.0,,,0,0
Myrmidon_Reef,2020,8.3,2020.1971252566734,86.77489898752154,25.044104949737143,HAROLD,2020.2710472279261,1,1
Myrmidon_Reef,2021,0.15,2021.123203285421,,0.0,,,0,0
Myrmidon_Reef,2022,6.3,2022.1998631074607,,0.0,,,0,1
Myrmidon_Reef,2023,1.6,2023.2847364818617,,0.0,,,0,0
Myrmidon_Reef,2024,8.73,2024.1834360027378,,0.0,,,0,1
Myrmidon_Reef,2025,7.18,2025.1341546885694,,0.0,,,0,1
North_Barnard_Islands,1985,0.0,,,0.0,,,0,0
North_Barnard_Islands,1986,0.0,,,0.0,,,0,0
North_Barnard_Islands,1987,0.0,,,0.0,,,0,0
North_Barnard_Islands,1988,0.0,,,0.0,,,0,0
North_Barnard_Islands,1989,0.0,,,0.0,,,0,0
North_Barnard_Islands,1990,0.0,,,0.0,,,0,0
North_Barnard_Islands,1991,0.0,,,0.0,,,0,0
North_Barnard_Islands,1992,0.0,,,0.0,,,0,0
North_Barnard_Islands,1993,0.0,,,0.0,,,0,0
North_Barnard_Islands,1994,0.0,,,0.0,,,0,0
North_Barnard_Islands,1995,0.0,,,0.0,,,0,0
North_Barnard_Islands,1996,0.0,,,0.0,,,0,0
North_Barnard_Islands,1997,0.0,,,0.0,,,0,0
North_Barnard_Islands,1998,0.0,,,0.0,,,0,0
North_Barnard_Islands,1999,0.0,,,0.0,,,0,0
North_Barnard_Islands,2000,0.0,,,0.0,,,0,0
North_Barnard_Islands,2001,0.0,,,0.0,,,0,0
North_Barnard_Islands,2002,0.0,,,0.0,,,0,0
North_Barnard_Islands,2003,0.0,,,0.0,,,0,0
North_Barnard_Islands,2004,2.38,2004.1889117043122,,0.0,,,0,0
North_Barnard_Islands,2005,0.0,2004.501026694045,,0.0,,,0,0
North_Barnard_Islands,2006,0.0,,,0.0,,,0,0
North_Barnard_Islands,2007,1.13,2007.084873374401,,0.0,,,0,0
North_Barnard_Islands,2008,0.8200000000000001,2008.1122518822724,,0.0,,,0,0
North_Barnard_Islands,2009,1.71,2009.1396303901438,,0.0,,,0,0
North_Barnard_Islands,2010,2.29,2010.1889117043122,,0.0,,,0,0
North_Barnard_Islands,2011,2.2,2011.145106091718,,0.0,,,0,0
North_Barnard_Islands,2012,0.0,2011.498288843258,,0.0,,,0,0
North_Barnard_Islands,2013,1.48,2013.1752224503764,,0.0,,,0,0
North_Barnard_Islands,2014,0.0,2013.498288843258,,0.0,,,0,0
North_Barnard_Islands,2015,1.82,2015.1779603011637,,0.0,,,0,0
North_Barnard_Islands,2016,8.94,2016.2464065708418,,0.0,,,0,1
North_Barnard_Islands,2017,8.74,2017.2518822724162,,0.0,,,0,1
North_Barnard_Islands,2018,0.19,2018.1314168377824,,0.0,,,0,0
North_Barnard_Islands,2019,0.47,2018.977412731006,,0.0,,,0,0
North_Barnard_Islands,2020,6.57,2020.2026009582478,,0.0,,,0,1
North_Barnard_Islands,2021,3.95,2021.125941136208,,0.0,,,0,0
North_Barnard_Islands,2022,4.36,2022.208076659822,,0.0,,,0,1
North_Barnard_Islands,2023,1.53,2022.9609856262834,,0.0,,,0,0
North_Barnard_Islands,2024,6.23,2024.2381930184804,,0.0,,,0,1
North_Barnard_Islands,2025,0.0,2024.501026694045,,0.0,,,0,0
North_Direction_Island,1985,0.0,,,0.0,,,0,0
North_Direction_Island,1986,0.0,,,0.0,,,0,0
North_Direction_Island,1987,0.0,,,0.0,,,0,0
North_Direction_Island,1988,0.0,,,0.0,,,0,0
North_Direction_Island,1989,1.41,1989.1368925393565,,0.0,,,0,0
North_Direction_Island,1990,0.64,1990.208076659822,,0.0,,,0,0
North_Direction_Island,1991,2.08,1991.0930869267625,,0.0,,,0,0
North_Direction_Island,1992,0.16,1992.101300479124,,0.0,,,0,0
North_Direction_Island,1993,0.0,1992.501026694045,,0.0,,,0,0
North_Direction_Island,1994,3.86,1994.2026009582478,,0.0,,,0,0
North_Direction_Island,1995,0.95,1995.1505817932923,,0.0,,,0,0
North_Direction_Island,1996,1.69,1996.101300479124,,0.0,,,0,0
North_Direction_Island,1997,0.0,1996.501026694045,,0.0,,,0,0
North_Direction_Island,1998,1.16,1998.1505817932923,,0.0,,,0,0
North_Direction_Island,1999,0.45,1999.03832991102,,0.0,,,0,0
North_Direction_Island,2000,0.0,1999.498288843258,,0.0,,,0,0
North_Direction_Island,2001,0.0,2000.501026694045,,0.0,,,0,0
North_Direction_Island,2002,2.07,2002.1697467488023,,0.0,,,0,0
North_Direction_Island,2003,1.26,2003.1368925393565,,0.0,,,0,0
North_Direction_Island,2004,2.38,2004.1889117043122,,0.0,,,0,0
North_Direction_Island,2005,0.0,2004.501026694045,,0.0,,,0,0
North_Direction_Island,2006,0.0,2005.498288843258,,0.0,,,0,0
North_Direction_Island,2007,1.13,2007.084873374401,,0.0,,,0,0
North_Direction_Island,2008,0.8200000000000001,2008.1122518822724,,0.0,,,0,0
North_Direction_Island,2009,1.71,2009.1396303901438,,0.0,,,0,0
North_Direction_Island,2010,2.29,2010.1889117043122,,0.0,,,0,0
North_Direction_Island,2011,2.2,2011.145106091718,,0.0,,,0,0
North_Direction_Island,2012,0.0,2011.498288843258,,0.0,,,0,0
North_Direction_Island,2013,1.48,2013.1752224503764,,0.0,,,0,0
North_Direction_Island,2014,0.0,2013.498288843258,18.60119534030483,41.000868000000004,ITA,2014.2765229295003,1,0
North_Direction_Island,2015,1.82,2015.1779603011637,4.818446821264383,29.117304,NATHAN,2015.2135523613963,1,0
North_Direction_Island,2016,8.94,2016.2464065708418,,0.0,,,0,1
North_Direction_Island,2017,8.74,2017.2518822724162,,0.0,,,0,1
North_Direction_Island,2018,0.19,2018.1314168377824,,0.0,,,0,0
North_Direction_Island,2019,0.47,2018.977412731006,,0.0,,,0,0
North_Direction_Island,2020,6.57,2020.2026009582478,,0.0,,,0,1
North_Direction_Island,2021,3.95,2021.125941136208,,0.0,,,0,0
North_Direction_Island,2022,4.36,2022.208076659822,,0.0,,,0,1
North_Direction_Island,2023,1.53,2022.9609856262834,,0.0,,,0,0
North_Direction_Island,2024,6.23,2024.2381930184804,,0.0,,,0,1
North_Direction_Island,2025,6.8,2025.1916495550993,,0.0,,,0,1
North_Island,1985,0.0,,,0.0,,,0,0
North_Island,1986,0.0,,,0.0,,,0,0
North_Island,1987,0.0,,,0.0,,,0,0
North_Island,1988,0.0,,,0.0,,,0,0
North_Island,1989,0.0,,,0.0,,,0,0
North_Island,1990,0.0,,,0.0,,,0,0
North_Island,1991,0.0,,,0.0,,,0,0
North_Island,1992,0.0,,,0.0,,,0,0
North_Island,1993,0.0,,,0.0,,,0,0
North_Island,1994,0.0,,,0.0,,,0,0
North_Island,1995,0.0,,,0.0,,,0,0
North_Island,1996,0.0,,,0.0,,,0,0
North_Island,1997,0.0,,,0.0,,,0,0
North_Island,1998,0.0,,,0.0,,,0,0
North_Island,1999,0.0,,,0.0,,,0,0
North_Island,2000,0.0,,,0.0,,,0,0
North_Island,2001,0.0,,,0.0,,,0,0
North_Island,2002,0.0,,,0.0,,,0,0
North_Island,2003,0.0,2002.8350444900752,,0.0,,,0,0
North_Island,2004,0.0,2003.498288843258,,0.0,,,0,0
North_Island,2005,0.0,2004.501026694045,,0.0,,,0,0
North_Island,2006,4.69,2006.145106091718,,0.0,,,0,1
North_Island,2007,0.0,2006.498288843258,,0.0,,,0,0
North_Island,2008,0.66,2007.7830253251198,,0.0,,,0,0
North_Island,2009,0.3,2008.9856262833675,,0.0,,,0,0
North_Island,2010,0.16,2010.1505817932923,,0.0,,,0,0
North_Island,2011,0.46,2011.2792607802876,,0.0,,,0,0
North_Island,2012,0.31,2011.498288843258,,0.0,,,0,0
North_Island,2013,0.15,2013.0793976728269,,0.0,,,0,0
North_Island,2014,5.42,2013.991101984942,,0.0,,,0,1
North_Island,2015,1.04,2015.0903490759754,,0.0,,,0,0
North_Island,2016,0.0,2015.498288843258,,0.0,,,0,0
North_Island,2017,3.0700000000000003,2017.2299794661192,,0.0,,,0,0
North_Island,2018,1.73,2018.0465434633813,,0.0,,,0,0
North_Island,2019,0.19,2019.3203285420946,,0.0,,,0,0
North_Island,2020,7.42,2020.1943874058863,,0.0,,,0,1
North_Island,2021,0.0,2020.501026694045,,0.0,,,0,0
North_Island,2022,0.0,,,0.0,,,0,0
North_Island,2023,0.0,,,0.0,,,0,0
North_Island,2024,0.0,,,0.0,,,0,0
North_Island,2025,0.0,,,0.0,,,0,0
One_Tree_Island,1985,0.0,,,0.0,,,0,0
One_Tree_Island,1986,0.0,,,0.0,,,0,0
One_Tree_Island,1987,0.0,,,0.0,,,0,0
One_Tree_Island,1988,0.0,,,0.0,,,0,0
One_Tree_Island,1989,0.0,,,0.0,,,0,0
One_Tree_Island,1990,0.16,1990.1177275838468,,0.0,,,0,0
One_Tree_Island,1991,0.88,1991.1204654346338,,0.0,,,0,0
One_Tree_Island,1992,2.54,1992.1560574948664,33.982205094396946,18.519840000000002,FRAN,1992.2053388090349,1,0
One_Tree_Island,1993,0.0,1992.501026694045,,0.0,,,0,0
One_Tree_Island,1994,0.0,1993.498288843258,63.407893929852435,23.299474778400004,REWA,1994.0054757015744,1,0
One_Tree_Island,1995,0.0,1994.498288843258,,0.0,,,0,0
One_Tree_Island,1996,1.32,1996.1204654346338,,0.0,,,0,0
One_Tree_Island,1997,0.15,1997.1286789869953,,0.0,,,0,0
One_Tree_Island,1998,4.6000000000000005,1998.167008898015,,0.0,,,0,1
One_Tree_Island,1999,0.0,1998.498288843258,,0.0,,,0,0
One_Tree_Island,2000,0.0,1999.498288843258,,0.0,,,0,0
One_Tree_Island,2001,0.0,2000.501026694045,,0.0,,,0,0
One_Tree_Island,2002,5.38,2002.1943874058863,,0.0,,,0,1
One_Tree_Island,2003,0.0,2002.498288843258,,0.0,,,0,0
One_Tree_Island,2004,3.2,2004.167008898015,,0.0,,,0,0
One_Tree_Island,2005,0.0,2004.501026694045,,0.0,,,0,0
One_Tree_Island,2006,2.04,2006.0711841204654,,0.0,,,0,0
One_Tree_Island,2007,0.0,2006.498288843258,,0.0,,,0,0
One_Tree_Island,2008,0.0,2007.498288843258,,0.0,,,0,0
One_Tree_Island,2009,0.0,2008.501026694045,,0.0,,,0,0
One_Tree_Island,2010,0.52,2010.1505817932923,,0.0,,,0,0
One_Tree_Island,2011,0.0,2010.498288843258,,0.0,,,0,0
One_Tree_Island,2012,0.0,2011.498288843258,,0.0,,,0,0
One_Tree_Island,2013,0.0,2012.501026694045,,0.0,,,0,0
One_Tree_Island,2014,0.0,2013.498288843258,,0.0,,,0,0
One_Tree_Island,2015,1.37,2015.0903490759754,,0.0,,,0,0
One_Tree_Island,2016,0.0,2015.498288843258,,0.0,,,0,0
One_Tree_Island,2017,2.99,2017.2299794661192,,0.0,,,0,0
One_Tree_Island,2018,0.0,2017.498288843258,,0.0,,,0,0
One_Tree_Island,2019,0.0,2018.498288843258,,0.0,,,0,0
One_Tree_Island,2020,5.34,2020.1889117043122,,0.0,,,0,1
One_Tree_Island,2021,0.0,2020.501026694045,,0.0,,,0,0
One_Tree_Island,2022,0.32,2022.186173853525,,0.0,,,0,0
One_Tree_Island,2023,1.31,2023.208076659822,,0.0,,,0,0
One_Tree_Island,2024,11.53,2024.186173853525,,0.0,,,0,1
One_Tree_Island,2025,0.93,2025.084873374401,,0.0,,,0,0
Opal_Reef,1985,0.0,,,0.0,,,0,0
Opal_Reef,1986,0.0,,,0.0,,,0,0
Opal_Reef,1987,0.0,,,0.0,,,0,0
Opal_Reef,1988,0.0,,,0.0,,,0,0
Opal_Reef,1989,0.0,,,0.0,,,0,0
Opal_Reef,1990,0.0,,,0.0,,,0,0
Opal_Reef,1991,0.0,,,0.0,,,0,0
Opal_Reef,1992,0.0,1991.8350444900752,,0.0,,,0,0
Opal_Reef,1993,2.5,1993.2874743326488,,0.0,,,0,0
Opal_Reef,1994,3.08,1994.2026009582478,,0.0,,,0,0
Opal_Reef,1995,2.1,1995.1533196440794,,0.0,,,0,0
Opal_Reef,1996,1.25,1996.0958247775495,,0.0,,,0,0
Opal_Reef,1997,0.0,1996.501026694045,,0.0,,,0,0
Opal_Reef,1998,0.0,1997.498288843258,,0.0,,,0,0
Opal_Reef,1999,0.58,1999.03832991102,,0.0,,,0,0
Opal_Reef,2000,2.03,2000.1724845995893,,0.0,,,0,0
Opal_Reef,2001,1.31,2001.1943874058863,,0.0,,,0,0
Opal_Reef,2002,2.79,2002.0958247775495,,0.0,,,0,0
Opal_Reef,2003,0.32,2003.125941136208,,0.0,,,0,0
Opal_Reef,2004,2.05,2004.1587953456537,,0.0,,,0,0
Opal_Reef,2005,0.48,2005.0876112251883,,0.0,,,0,0
Opal_Reef,2006,4.17,2006.2108145106092,,0.0,,,0,1
Opal_Reef,2007,0.15,2007.3093771389458,,0.0,,,0,0
Opal_Reef,2008,6.890000000000001,2008.2600958247776,,0.0,,,0,1
Opal_Reef,2009,1.71,2009.145106091718,,0.0,,,0,0
Opal_Reef,2010,1.34,2010.186173853525,,0.0,,,0,0
Opal_Reef,2011,1.78,2011.0328542094455,,0.0,,,0,0
Opal_Reef,2012,0.45,2012.0903490759754,,0.0,,,0,0
Opal_Reef,2013,1.61,2013.1752224503764,,0.0,,,0,0
Opal_Reef,2014,9.69,2014.2327173169062,,0.0,,,0,1
Opal_Reef,2015,2.18,2015.1806981519508,,0.0,,,0,0
Opal_Reef,2016,6.8100000000000005,2016.2464065708418,,0.0,,,0,1
Opal_Reef,2017,9.44,2017.2518822724162,,0.0,,,0,1
Opal_Reef,2018,0.0,2017.498288843258,,0.0,,,0,0
Opal_Reef,2019,0.65,2019.1478439425052,,0.0,,,0,0
Opal_Reef,2020,8.1,2020.1998631074607,,0.0,,,0,1
Opal_Reef,2021,1.06,2021.123203285421,,0.0,,,0,0
Opal_Reef,2022,4.4,2022.1998631074607,,0.0,,,0,1
Opal_Reef,2023,0.48,2023.2874743326488,,0.0,,,0,0
Opal_Reef,2024,0.48,2023.498288843258,,0.0,,,0,0
Opal_Reef,2025,0.0,,,0.0,,,0,0
Pandora_Reef,1985,0.0,,,0.0,,,0,0
Pandora_Reef,1986,0.0,,,0.0,,,0,0
Pandora_Reef,1987,0.0,,,0.0,,,0,0
Pandora_Reef,1988,0.0,,,0.0,,,0,0
Pandora_Reef,1989,0.0,,,0.0,,,0,0
Pandora_Reef,1990,9.61,1990.2655715263518,,0.0,,,0,1
Pandora_Reef,1991,0.19,1991.0109514031485,,0.0,,,0,0
Pandora_Reef,1992,1.21,1992.2108145106092,,0.0,,,0,0
Pandora_Reef,1993,0.15,1993.2135523613963,,0.0,,,0,0
Pandora_Reef,1994,5.04,1994.0739219712525,,0.0,,,0,1
Pandora_Reef,1995,3.18,1995.1505817932923,,0.0,,,0,0
Pandora_Reef,1996,0.32,1996.0958247775495,,0.0,,,0,0
Pandora_Reef,1997,0.46,1997.1396303901438,,0.0,,,0,0
Pandora_Reef,1998,5.03,1998.1478439425052,,0.0,,,0,1
Pandora_Reef,1999,0.49,1999.03832991102,,0.0,,,0,0
Pandora_Reef,2000,0.65,2000.2874743326488,,0.0,,,0,0
Pandora_Reef,2001,0.65,2000.501026694045,,0.0,,,0,0
Pandora_Reef,2002,1.32,2002.1122518822724,,0.0,,,0,0
Pandora_Reef,2003,11.73,2003.1560574948664,,0.0,,,0,1
Pandora_Reef,2004,0.62,2004.1560574948664,,0.0,,,0,0
Pandora_Reef,2005,1.28,2005.123203285421,,0.0,,,0,0
Pandora_Reef,2006,1.36,2006.1423682409309,,0.0,,,0,0
Pandora_Reef,2007,10.35,2007.3093771389458,,0.0,,,0,1
Pandora_Reef,2008,7.71,2008.145106091718,,0.0,,,0,1
Pandora_Reef,2009,0.47,2009.2245037645448,,0.0,,,0,0
Pandora_Reef,2010,0.34,2010.1834360027378,,0.0,,,0,0
Pandora_Reef,2011,0.87,2011.0328542094455,,0.0,,,0,0
Pandora_Reef,2012,1.99,2012.1478439425052,,0.0,,,0,0
Pandora_Reef,2013,1.65,2013.1560574948664,,0.0,,,0,0
Pandora_Reef,2014,5.26,2014.2491444216291,,0.0,,,0,1
Pandora_Reef,2015,2.25,2015.1834360027378,,0.0,,,0,0
Pandora_Reef,2016,4.05,2016.1724845995893,,0.0,,,0,1
Pandora_Reef,2017,8.52,2017.2354551676933,,0.0,,,0,1
Pandora_Reef,2018,14.37,2018.1204654346338,,0.0,,,0,1
Pandora_Reef,2019,0.16,2019.1396303901438,,0.0,,,0,0
Pandora_Reef,2020,8.97,2020.1943874058863,,0.0,,,0,1
Pandora_Reef,2021,0.15,2020.9828884325805,,0.0,,,0,0
Pandora_Reef,2022,8.72,2022.1971252566734,,0.0,,,0,1
Pandora_Reef,2023,0.86,2023.125941136208,,0.0,,,0,0
Pandora_Reef,2024,6.58,2024.145106091718,,0.0,,,0,1
Pandora_Reef,2025,5.68,2025.186173853525,,0.0,,,0,1
Peart_Reef,1985,0.0,,,0.0,,,0,0
Peart_Reef,1986,0.0,,,0.0,,,0,0
Peart_Reef,1987,0.0,,,0.0,,,0,0
Peart_Reef,1988,0.0,,,0.0,,,0,0
Peart_Reef,1989,0.0,,,0.0,,,0,0
Peart_Reef,1990,0.0,,,0.0,,,0,0
Peart_Reef,1991,0.0,,,0.0,,,0,0
Peart_Reef,1992,0.0,,,0.0,,,0,0
Peart_Reef,1993,0.0,,,0.0,,,0,0
Peart_Reef,1994,0.0,,,0.0,,,0,0
Peart_Reef,1995,0.0,,,0.0,,,0,0
Peart_Reef,1996,0.0,,,0.0,,,0,0
Peart_Reef,1997,0.0,,,0.0,,,0,0
Peart_Reef,1998,0.0,,,0.0,,,0,0
Peart_Reef,1999,0.0,,,0.0,,,0,0
Peart_Reef,2000,0.0,,,0.0,,,0,0
Peart_Reef,2001,0.0,,,0.0,,,0,0
Peart_Reef,2002,0.0,,,0.0,,,0,0
Peart_Reef,2003,0.0,,,0.0,,,0,0
Peart_Reef,2004,0.0,,,0.0,,,0,0
Peart_Reef,2005,1.03,2005.1122518822724,,0.0,,,0,0
Peart_Reef,2006,0.29,2006.1177275838468,,0.0,,,0,0
Peart_Reef,2007,0.0,2006.498288843258,,0.0,,,0,0
Peart_Reef,2008,0.61,2008.043805612594,,0.0,,,0,0
Peart_Reef,2009,0.8300000000000001,2009.1423682409309,,0.0,,,0,0
Peart_Reef,2010,1.16,2010.186173853525,,0.0,,,0,0
Peart_Reef,2011,1.29,2011.0465434633813,,0.0,,,0,0
Peart_Reef,2012,0.8200000000000001,2012.123203285421,,0.0,,,0,0
Peart_Reef,2013,2.81,2013.1642710472279,,0.0,,,0,0
Peart_Reef,2014,0.0,2013.498288843258,,0.0,,,0,0
Peart_Reef,2015,2.29,2015.1779603011637,,0.0,,,0,0
Peart_Reef,2016,2.28,2016.167008898015,,0.0,,,0,0
Peart_Reef,2017,8.64,2017.2354551676933,,0.0,,,0,1
